Campaign_id,Channel,Spend,Clicks,Impressions,Date
CMP2718,YouTube Ads,5090.8,963,20398,10/17/2025
CMP5879,Google Ads,13419.36,2047,30681,05/16/2025
CMP5919,LinkedIn Ads,67657.1,3774,63561,01/21/2025
CMP4315,YouTube Ads,26159.99,4720,73349,2025-01-12
CMP8466,Instagram Ads,21630.95,1875,51326,06/30/2025
CMP2277,LinkedIn Ads,3818.25,992,23706,11/26/2025
CMP1939,Email Marketing,29183.77,1748,32191,02/28/2025
CMP6733,Google Ads,1070.79,226,33938,10/31/2025
CMP2407,Google Ads,20637.6,1107,23802,09/22/2025
CMP4645,Google Ads,24772.73,1889,30389,08/30/2025
CMP9547,Facebook Ads,23822.17,4383,83685,12/18/2025
CMP6316,Facebook Ads,501.41,83,16230,09/16/2025
CMP9828,Google Ads,65377.16,4173,71655,02/17/2025
CMP0020,Email Marketing,82835.08,7119,87096,2025-09-07
CMP7900,LinkedIn Ads,20077.71,4769,47943,2025-10-03
CMP9803,YouTube Ads,12550.8,2161,55562,12/30/2025
CMP3366,Email Marketing,30046.21,3399,43405,03/21/2025
CMP6940,YouTube Ads,45808.89,2307,49925,07/23/2025
CMP6066,YouTube Ads,27847.73,4012,74733,2025-07-06
CMP1952,Email Marketing,30448.09,1879,32116,03/24/2025
CMP9021,YouTube Ads,4792.25,902,93364,11/22/2025
CMP1445,Google Ads,8612.05,958,36483,2025-08-11
CMP9789,Google Ads,21117.49,2074,24973,04/14/2025
CMP8452,Email Marketing,14042.03,2569,32365,01/19/2025
CMP4521,LinkedIn Ads,31540.05,3287,48285,04/13/2025
CMP9005,Instagram Ads,170501.57,9210,97176,06/28/2025
CMP6619,YouTube Ads,645.32,116,2609,09/17/2025
CMP1918,YouTube Ads,37692.87,2253,35776,10/22/2025
CMP3986,Instagram Ads,59499.17,5633,62142,10/28/2025
CMP3611,Email Marketing,62991.28,3817,93904,07/31/2025
CMP4068,Instagram Ads,12389.18,867,14190,06/25/2025
CMP9400,Instagram Ads,9300.5,828,25957,04/13/2025
CMP4092,YouTube Ads,21406.4,1327,48665,2025-03-03
CMP8872,Google Ads,41287.59,3090,65214,2025-10-09
CMP8375,Instagram Ads,29208.67,1869,54150,2025-07-03
CMP8233,Instagram Ads,15551.88,1481,53605,2025-03-03
CMP3453,LinkedIn Ads,7170.74,875,78153,2025-10-11
CMP5622,Instagram Ads,20750.55,2092,26105,2025-03-08
CMP2149,YouTube Ads,63543.19,3794,91916,05/19/2025
CMP2451,LinkedIn Ads,1382.73,140,3276,2025-10-03
CMP4112,YouTube Ads,4167.69,440,76427,12/20/2025
CMP1578,LinkedIn Ads,38985.29,5533,99595,2025-04-07
CMP5753,Email Marketing,21146.91,1679,81374,11/29/2025
CMP7988,Email Marketing,6344.77,692,60580,05/27/2025
CMP5528,LinkedIn Ads,115953.86,6681,84742,2025-06-02
CMP4774,Email Marketing,34852.84,2529,37058,05/19/2025
CMP6783,Facebook Ads,675.1,144,26102,2025-01-05
CMP1688,Google Ads,18037.99,1009,10361,2025-08-10
CMP1703,Instagram Ads,10312.31,2594,83015,07/19/2025
CMP2072,Facebook Ads,37955.14,6919,71041,01/18/2025
CMP4464,YouTube Ads,22503.84,1156,60306,12/24/2025
CMP9241,LinkedIn Ads,72443.02,5291,70610,2025-08-06
CMP5045,Instagram Ads,11380.17,2178,56028,2025-06-01
CMP0137,Email Marketing,67674.03,6238,66478,2025-05-01
CMP6122,Facebook Ads,47113.34,4642,55967,2025-08-05
CMP1298,LinkedIn Ads,45862.65,3974,83962,2025-10-11
CMP6766,Facebook Ads,2068.86,423,10973,02/26/2025
CMP3077,Instagram Ads,427.81,127,4542,2025-01-10
CMP7184,Email Marketing,689.26,169,3075,2025-08-01
CMP8166,Instagram Ads,94159.26,5759,62776,06/19/2025
CMP8900,LinkedIn Ads,15212.25,837,25803,2025-09-05
CMP7258,Facebook Ads,3585.4,599,98681,02/18/2025
CMP5114,Instagram Ads,3448.25,222,22789,2025-09-10
CMP5906,Google Ads,70667.85,3618,89385,2025-01-05
CMP1961,LinkedIn Ads,1673.1,86,33862,10/25/2025
CMP4076,Facebook Ads,11574.22,798,67525,06/23/2025
CMP1760,Facebook Ads,15732.0,1956,65942,10/13/2025
CMP5869,Email Marketing,10261.58,563,19659,2025-06-09
CMP9285,Facebook Ads,23660.48,2898,73253,08/28/2025
CMP7363,Instagram Ads,20240.7,2268,36517,2025-01-01
CMP5966,YouTube Ads,20605.24,1363,33298,2025-04-12
CMP9036,Facebook Ads,19296.69,2369,82352,11/25/2025
CMP2127,Facebook Ads,1119.61,256,6099,2025-09-04
CMP8027,YouTube Ads,14252.23,4243,83785,04/24/2025
CMP8052,Google Ads,18822.95,5284,63349,10/13/2025
CMP8668,Google Ads,20574.9,1203,98246,2025-09-02
CMP6314,Facebook Ads,30859.72,2205,27312,10/19/2025
CMP9447,Instagram Ads,111921.39,7565,90407,2025-07-08
CMP2592,YouTube Ads,69299.85,3679,80632,2025-11-06
CMP5300,YouTube Ads,28386.17,2356,33551,2025-12-07
CMP0004,Email Marketing,4407.71,341,6543,09/23/2025
CMP5160,Google Ads,84949.57,4571,92402,09/19/2025
CMP5828,Facebook Ads,5282.98,592,20141,10/26/2025
CMP6551,YouTube Ads,5549.53,366,30499,2025-05-09
CMP1563,YouTube Ads,15678.55,4971,86181,10/23/2025
CMP7116,LinkedIn Ads,10522.72,1627,17799,2025-01-12
CMP4994,YouTube Ads,4492.74,376,7397,03/18/2025
CMP6437,LinkedIn Ads,53966.62,4762,80005,04/24/2025
CMP7797,YouTube Ads,10363.42,857,99689,05/15/2025
CMP2210,LinkedIn Ads,18454.82,1672,75308,11/30/2025
CMP4035,Facebook Ads,9575.64,595,11390,06/15/2025
CMP5707,Facebook Ads,37028.27,2872,44039,01/13/2025
CMP7246,YouTube Ads,6091.05,1854,21112,04/30/2025
CMP1406,Google Ads,6368.4,943,98938,11/14/2025
CMP5000,LinkedIn Ads,1960.65,236,63759,2025-03-10
CMP7914,YouTube Ads,34679.76,2365,97672,2025-09-12
CMP4186,Facebook Ads,2044.14,340,9878,12/23/2025
CMP6368,Email Marketing,48142.66,2765,37561,2025-04-12
CMP6333,Facebook Ads,82574.84,4215,51899,02/20/2025
CMP8203,LinkedIn Ads,16928.42,5886,75490,2025-07-05
CMP0302,Instagram Ads,50701.67,5815,91694,2025-04-06
CMP6344,Google Ads,15119.85,2345,74737,06/24/2025
CMP3727,LinkedIn Ads,12394.77,2396,33504,2025-09-06
CMP2271,YouTube Ads,93284.89,5653,72956,2025-12-03
CMP7047,Facebook Ads,21260.27,2639,88013,10/13/2025
CMP0484,Instagram Ads,26689.77,3418,56269,11/23/2025
CMP4373,YouTube Ads,33136.45,5066,76323,04/29/2025
CMP7809,Facebook Ads,53548.92,5003,67840,11/29/2025
CMP3167,Facebook Ads,7431.57,468,6224,2025-08-01
CMP3352,Google Ads,32680.63,1849,25209,2025-08-09
CMP9961,Email Marketing,24556.03,2613,51856,10/20/2025
CMP0631,YouTube Ads,10222.87,974,16328,01/22/2025
CMP9138,LinkedIn Ads,85522.66,6318,69649,01/26/2025
CMP4685,LinkedIn Ads,13621.17,1780,23821,01/28/2025
CMP8203,Google Ads,46278.26,2447,25562,12/23/2025
CMP2931,LinkedIn Ads,110711.3,7395,79373,04/14/2025
CMP2687,Email Marketing,8494.79,2074,98110,12/28/2025
CMP8384,YouTube Ads,19421.82,1601,22958,01/23/2025
CMP2657,Facebook Ads,2559.1,260,25444,2025-08-06
CMP3324,Google Ads,11386.42,4196,83600,2025-12-09
CMP3554,YouTube Ads,81894.68,7844,88438,08/15/2025
CMP4557,YouTube Ads,11581.83,3451,84396,03/17/2025
CMP9472,YouTube Ads,26161.07,1406,41117,01/26/2025
CMP9748,YouTube Ads,29173.43,1503,75685,10/24/2025
CMP6209,Google Ads,16577.45,4559,58010,08/30/2025
CMP6780,YouTube Ads,17859.34,2900,29504,01/30/2025
CMP7925,Email Marketing,47423.7,4755,92263,2025-12-06
CMP9219,LinkedIn Ads,81656.87,6023,70118,2025-10-09
CMP0026,Google Ads,3872.32,288,5143,2025-02-03
CMP9182,Email Marketing,1316.24,96,29831,12/20/2025
CMP5308,Google Ads,12115.38,1454,16920,07/22/2025
CMP5537,Email Marketing,64771.33,3937,64797,11/27/2025
CMP8798,Instagram Ads,64471.69,3441,62616,01/29/2025
CMP8780,Google Ads,35008.16,2415,29297,2025-01-07
CMP8754,Facebook Ads,46689.54,5011,76839,2025-01-11
CMP4449,LinkedIn Ads,19044.19,1067,13376,2025-10-07
CMP6132,Google Ads,4404.13,429,28489,01/13/2025
CMP8580,Instagram Ads,19526.33,1223,44904,02/20/2025
CMP6351,Email Marketing,2566.78,998,70464,01/23/2025
CMP8530,Email Marketing,14956.01,5169,99721,2025-09-06
CMP5229,LinkedIn Ads,14375.65,1977,89965,03/22/2025
CMP3385,YouTube Ads,36734.36,4550,47916,03/14/2025
CMP5550,YouTube Ads,2220.98,465,60149,08/30/2025
CMP2933,Email Marketing,94631.14,7351,80134,12/20/2025
CMP8741,Google Ads,22594.97,4701,63039,12/24/2025
CMP7626,LinkedIn Ads,4844.62,966,32368,2025-12-11
CMP5413,Instagram Ads,12248.76,4043,61412,2025-01-09
CMP5712,YouTube Ads,12448.31,1093,77324,07/27/2025
CMP8729,LinkedIn Ads,47576.09,4887,54535,11/14/2025
CMP3412,Email Marketing,58103.5,3581,79459,2025-11-08
CMP1277,Email Marketing,162122.23,9457,95311,02/28/2025
CMP7295,Facebook Ads,12544.98,3374,42374,02/25/2025
CMP1484,Facebook Ads,23642.64,1867,20208,11/22/2025
CMP6390,YouTube Ads,21996.43,3713,77750,12/15/2025
CMP7123,Email Marketing,9916.92,781,47123,2025-10-11
CMP8993,Google Ads,3254.59,193,2110,2025-03-07
CMP6460,Email Marketing,30593.75,3185,43697,2025-11-08
CMP9101,LinkedIn Ads,18027.28,3467,49223,2025-10-12
CMP7975,Email Marketing,4626.63,1162,59243,11/25/2025
CMP2946,LinkedIn Ads,42854.93,3524,68770,08/19/2025
CMP9469,LinkedIn Ads,58771.82,3928,97802,05/18/2025
CMP9309,LinkedIn Ads,27276.53,6088,94390,2025-04-09
CMP4579,LinkedIn Ads,8044.53,690,69757,2025-09-11
CMP1280,Email Marketing,68376.49,5169,85058,06/25/2025
CMP9404,Email Marketing,30348.66,3498,45452,05/31/2025
CMP4982,Email Marketing,7803.81,2183,75886,08/31/2025
CMP0448,Instagram Ads,3421.55,725,65538,2025-09-02
CMP4210,Google Ads,24526.53,1877,99180,10/30/2025
CMP3870,LinkedIn Ads,38863.41,2210,25699,06/25/2025
CMP8126,LinkedIn Ads,28109.29,1999,52222,11/23/2025
CMP4332,Google Ads,2347.08,221,8884,2025-01-09
CMP6223,Email Marketing,69586.25,6440,94485,03/16/2025
CMP6259,Email Marketing,1622.7,386,43377,09/30/2025
CMP5489,Instagram Ads,14077.4,3336,37007,2025-02-12
CMP9646,Facebook Ads,40409.23,2814,70151,2025-03-04
CMP0196,LinkedIn Ads,4858.17,1125,14805,08/17/2025
CMP0389,YouTube Ads,3141.36,166,14050,2025-03-12
CMP1416,YouTube Ads,11455.28,819,19027,11/28/2025
CMP7651,Email Marketing,18236.93,978,11924,05/22/2025
CMP2654,Google Ads,11612.22,3233,38344,07/18/2025
CMP1138,LinkedIn Ads,23886.94,2549,28302,11/27/2025
CMP1741,LinkedIn Ads,18492.2,4293,95768,2025-07-02
CMP8155,Facebook Ads,1204.84,64,87572,2025-07-12
CMP9415,Google Ads,110772.6,5846,69552,2025-09-09
CMP1149,YouTube Ads,581.33,63,31602,12/19/2025
CMP5464,Email Marketing,11544.94,3331,41692,11/28/2025
CMP7531,Instagram Ads,18880.2,3377,86907,01/21/2025
CMP1750,Email Marketing,65377.99,5936,92287,11/20/2025
CMP9715,Facebook Ads,11650.07,3234,66124,2025-04-10
CMP0269,Google Ads,4280.73,509,46470,01/22/2025
CMP7510,Email Marketing,19644.87,1270,72328,04/30/2025
CMP7721,YouTube Ads,4402.26,298,8003,2025-08-03
CMP1595,LinkedIn Ads,24787.82,1448,82114,2025-02-02
CMP1034,Facebook Ads,46981.65,2813,57864,12/14/2025
CMP5269,Facebook Ads,3636.71,657,7975,2025-02-02
CMP6061,YouTube Ads,12485.94,1846,23627,10/25/2025
CMP6163,Facebook Ads,1169.88,299,4048,2025-04-01
CMP6820,Email Marketing,27006.65,5721,64391,03/15/2025
CMP0617,YouTube Ads,27703.2,2097,25593,02/15/2025
CMP1926,YouTube Ads,11633.42,1317,14541,2025-04-10
CMP4529,Google Ads,8401.21,511,27391,12/17/2025
CMP0886,Email Marketing,14710.25,2385,49735,2025-09-05
CMP8805,Facebook Ads,1857.07,169,22715,2025-01-03
CMP6866,Facebook Ads,35149.61,5386,99922,02/26/2025
CMP3277,LinkedIn Ads,3770.56,351,30922,2025-06-09
CMP2918,LinkedIn Ads,12265.7,1167,50953,2025-10-04
CMP9318,Google Ads,2706.65,609,38779,08/27/2025
CMP4836,YouTube Ads,9412.38,746,22550,2025-11-10
CMP3547,YouTube Ads,28360.28,3840,64061,2025-08-08
CMP9696,Facebook Ads,19178.26,7408,77196,01/23/2025
CMP8702,LinkedIn Ads,97118.67,5756,64818,08/20/2025
CMP6663,Facebook Ads,6018.24,784,19394,11/28/2025
CMP7525,YouTube Ads,28136.59,9612,99948,08/21/2025
CMP6069,Email Marketing,79007.69,5816,62856,11/18/2025
CMP6978,Instagram Ads,112306.94,8937,93495,04/17/2025
CMP5964,Google Ads,7420.8,834,16544,11/13/2025
CMP1098,YouTube Ads,16754.83,3404,94974,06/21/2025
CMP9505,Email Marketing,7889.2,973,29498,05/17/2025
CMP5657,LinkedIn Ads,48707.34,4157,65730,2025-04-03
CMP4789,LinkedIn Ads,100326.27,6081,83389,12/21/2025
CMP2930,Instagram Ads,1469.67,273,12085,02/27/2025
CMP0372,Instagram Ads,67539.63,5640,56596,2025-09-03
CMP4777,Facebook Ads,1278.46,72,10250,04/29/2025
CMP5347,LinkedIn Ads,80881.9,5504,79772,2025-08-10
CMP5022,Facebook Ads,10732.82,978,36079,05/28/2025
CMP2635,Email Marketing,13576.12,2386,72165,03/31/2025
CMP9414,Facebook Ads,19579.9,2183,59788,04/16/2025
CMP2424,Instagram Ads,87519.94,4472,60776,2025-01-10
CMP2382,LinkedIn Ads,3419.8,1328,43971,2025-07-10
CMP4749,YouTube Ads,40555.26,2459,89410,08/15/2025
CMP2285,Email Marketing,7946.68,1007,74215,07/25/2025
CMP3198,YouTube Ads,30226.33,1869,71000,05/23/2025
CMP1432,YouTube Ads,18198.52,1642,53697,2025-05-11
CMP2424,Email Marketing,28492.96,3078,58051,2025-07-01
CMP9192,Google Ads,28926.02,1869,30271,2025-01-08
CMP6945,Email Marketing,20425.89,1193,56289,2025-03-11
CMP8607,Instagram Ads,19398.18,1005,10665,2025-12-07
CMP2866,YouTube Ads,72989.33,5868,62570,2025-12-03
CMP4948,YouTube Ads,50341.55,4097,41834,08/26/2025
CMP7743,Google Ads,46678.56,4763,87696,2025-09-09
CMP9813,Email Marketing,52469.9,4810,49416,2025-12-08
CMP1960,Instagram Ads,76081.31,6054,69177,05/13/2025
CMP2220,Instagram Ads,1934.28,266,23405,2025-03-08
CMP1259,YouTube Ads,14963.31,2622,27403,02/18/2025
CMP4933,Instagram Ads,25016.56,5989,91842,10/24/2025
CMP7945,LinkedIn Ads,5944.85,1385,46605,03/21/2025
CMP8613,YouTube Ads,134275.1,9079,95394,02/28/2025
CMP0285,LinkedIn Ads,37971.99,2602,47640,03/13/2025
CMP4992,Google Ads,12737.79,1993,99577,12/22/2025
CMP1288,LinkedIn Ads,7257.49,1880,92546,2025-05-09
CMP8413,YouTube Ads,2428.0,530,9768,2025-10-05
CMP2029,YouTube Ads,44872.5,2456,28922,2025-05-04
CMP4545,YouTube Ads,15584.13,2935,47591,09/14/2025
CMP0230,YouTube Ads,17445.06,2981,30442,05/25/2025
CMP8261,Email Marketing,44917.28,3052,64221,2025-05-04
CMP6949,Facebook Ads,18436.82,1914,69403,2025-10-06
CMP5919,Email Marketing,35300.39,2332,39784,2025-12-02
CMP5112,Email Marketing,23167.7,1900,60190,05/29/2025
CMP6021,Facebook Ads,4292.76,301,3675,07/22/2025
CMP6469,LinkedIn Ads,26555.21,1716,93099,03/28/2025
CMP6624,Google Ads,27176.71,1789,32522,05/23/2025
CMP6558,Instagram Ads,71948.28,5511,64367,07/27/2025
CMP2002,Instagram Ads,26961.87,4123,66138,2025-10-03
CMP0439,Facebook Ads,71959.15,5002,52152,03/20/2025
CMP8519,LinkedIn Ads,13014.05,1704,63082,2025-12-09
CMP8857,YouTube Ads,1309.27,66,4316,2025-02-03
CMP0590,Google Ads,32712.48,2330,25182,2025-05-06
CMP7987,Google Ads,61841.49,5579,76560,2025-11-10
CMP8302,Google Ads,24623.71,2207,53299,07/13/2025
CMP2101,Instagram Ads,4290.54,270,47727,11/17/2025
CMP6750,Instagram Ads,4924.7,727,9398,2025-01-05
CMP4996,Google Ads,4096.74,1440,46249,06/16/2025
CMP6901,Instagram Ads,4352.22,406,4674,2025-12-01
CMP8002,Google Ads,28682.79,3423,92552,09/15/2025
CMP3306,LinkedIn Ads,22093.35,1284,85288,2025-02-10
CMP6587,Facebook Ads,23433.16,1556,83863,10/24/2025
CMP8701,LinkedIn Ads,15165.97,1768,57981,2025-09-02
CMP3279,LinkedIn Ads,28324.92,2108,54730,08/21/2025
CMP3057,YouTube Ads,25231.01,1794,67431,08/28/2025
CMP7107,YouTube Ads,12000.55,1031,97238,2025-06-07
CMP4920,LinkedIn Ads,46691.66,2660,55773,2025-02-02
CMP4202,Email Marketing,19051.67,1984,80804,02/28/2025
CMP7605,LinkedIn Ads,35804.68,3622,75377,01/19/2025
CMP4552,Email Marketing,20538.74,1491,74182,01/22/2025
CMP9857,Instagram Ads,18676.05,972,10333,2025-06-07
CMP9355,Email Marketing,12076.36,1038,67568,10/25/2025
CMP2004,Instagram Ads,53857.63,3244,45160,2025-01-05
CMP7201,LinkedIn Ads,8571.5,2464,35332,2025-01-10
CMP4037,Instagram Ads,16613.96,1536,20993,2025-08-07
CMP0896,Email Marketing,27542.55,3976,90027,07/16/2025
CMP2000,YouTube Ads,17313.33,1862,32983,07/21/2025
CMP4873,Facebook Ads,25024.4,1847,23001,11/26/2025
CMP8056,LinkedIn Ads,127533.87,6815,98592,06/20/2025
CMP5765,LinkedIn Ads,100794.85,6023,80920,06/17/2025
CMP3011,Email Marketing,25877.44,5301,60117,07/25/2025
CMP2586,Facebook Ads,114770.52,5895,69681,11/29/2025
CMP7398,LinkedIn Ads,15797.47,2237,98360,12/18/2025
CMP2981,LinkedIn Ads,30355.49,4722,51456,2025-12-01
CMP7577,Facebook Ads,50863.37,2922,36312,01/26/2025
CMP6029,Facebook Ads,2777.23,1011,76349,09/27/2025
CMP3329,Facebook Ads,19126.62,1229,36891,07/15/2025
CMP4637,Email Marketing,30955.14,3152,90760,07/29/2025
CMP4069,Instagram Ads,78189.55,5655,78402,02/13/2025
CMP6514,Email Marketing,27366.39,2971,29815,2025-05-08
CMP5454,Facebook Ads,58871.56,2952,63726,2025-10-12
CMP8267,YouTube Ads,49565.66,2528,51930,2025-10-12
CMP2784,YouTube Ads,50517.11,2828,66597,2025-09-03
CMP1915,Instagram Ads,2022.51,180,7788,05/24/2025
CMP4322,YouTube Ads,65582.64,3619,43026,2025-11-06
CMP7209,Google Ads,2273.34,658,26762,2025-04-04
CMP1901,LinkedIn Ads,4387.03,502,7346,12/30/2025
CMP2426,Google Ads,4949.32,816,47823,05/26/2025
CMP9596,Facebook Ads,971.54,83,78486,10/20/2025
CMP1546,Instagram Ads,2812.48,195,5402,12/15/2025
CMP5301,Facebook Ads,1403.69,133,5784,12/29/2025
CMP5398,Google Ads,61174.13,7473,88005,10/19/2025
CMP0910,Email Marketing,3423.42,831,11269,2025-11-05
CMP2670,LinkedIn Ads,32959.85,2384,54742,2025-01-12
CMP5081,Email Marketing,9881.18,1125,81103,02/19/2025
CMP7806,Instagram Ads,49191.85,4967,75801,2025-05-08
CMP0663,YouTube Ads,55157.13,3847,46793,11/28/2025
CMP4763,LinkedIn Ads,12826.54,698,59325,2025-02-09
CMP4074,YouTube Ads,30749.96,2470,58063,2025-10-10
CMP1549,LinkedIn Ads,36634.86,4201,88619,10/27/2025
CMP2942,Facebook Ads,1662.19,420,53505,12/27/2025
CMP7372,YouTube Ads,28116.68,1448,36743,2025-06-04
CMP1743,LinkedIn Ads,510.06,196,72041,2025-01-03
CMP9862,Email Marketing,33709.06,2530,65795,2025-12-11
CMP4959,Google Ads,894.16,326,18395,02/27/2025
CMP2379,Email Marketing,31611.87,1834,33690,2025-03-10
CMP6913,Google Ads,7133.98,390,17264,12/26/2025
CMP3976,Facebook Ads,40530.66,2382,40644,07/20/2025
CMP7075,LinkedIn Ads,76870.57,6088,66972,2025-11-10
CMP7994,Facebook Ads,12262.2,1044,95623,2025-05-08
CMP6835,LinkedIn Ads,14241.22,1063,17327,11/27/2025
CMP3150,LinkedIn Ads,23878.41,3639,47068,04/23/2025
CMP7676,Facebook Ads,45012.16,3011,40455,2025-02-08
CMP1413,Email Marketing,6124.58,1107,65293,03/22/2025
CMP4976,Facebook Ads,7743.44,2330,29450,2025-10-01
CMP8249,Google Ads,3964.16,395,10344,11/13/2025
CMP5821,Google Ads,40753.84,2241,75010,12/20/2025
CMP7174,LinkedIn Ads,4303.59,266,16539,2025-09-11
CMP1935,Facebook Ads,20368.81,1336,49400,12/29/2025
CMP5960,Instagram Ads,5222.47,301,20058,08/13/2025
CMP4699,YouTube Ads,2854.95,399,24447,2025-01-08
CMP8678,LinkedIn Ads,10166.54,615,31908,07/31/2025
CMP0488,LinkedIn Ads,1355.26,90,21082,09/22/2025
CMP2693,LinkedIn Ads,7135.21,452,10056,2025-05-12
CMP8517,Instagram Ads,60178.01,3343,56959,12/25/2025
CMP0130,Instagram Ads,93969.82,5050,71178,12/25/2025
CMP7245,Email Marketing,54041.75,3363,47252,2025-04-06
CMP2065,YouTube Ads,14820.84,2375,72882,09/19/2025
CMP0384,Google Ads,34453.76,4903,72770,2025-05-06
CMP4256,Email Marketing,13780.85,2953,68518,11/30/2025
CMP5554,Facebook Ads,118747.58,9578,99748,11/18/2025
CMP9385,Email Marketing,13773.04,1512,20346,2025-07-05
CMP5920,LinkedIn Ads,5233.8,350,14843,07/30/2025
CMP3520,LinkedIn Ads,11561.58,806,12233,07/26/2025
CMP9574,LinkedIn Ads,139313.49,6987,85422,12/19/2025
CMP7500,Facebook Ads,148922.15,8458,94343,2025-02-03
CMP9160,Instagram Ads,22326.75,1282,17566,02/26/2025
CMP1930,Instagram Ads,24334.58,3117,41967,2025-06-09
CMP5000,Instagram Ads,13450.92,799,30256,2025-08-09
CMP6842,LinkedIn Ads,32081.05,2587,77112,06/22/2025
CMP2270,YouTube Ads,120319.11,7601,85422,2025-08-12
CMP6712,LinkedIn Ads,14073.78,1669,32516,01/24/2025
CMP0407,YouTube Ads,62946.39,5110,84589,2025-05-03
CMP0867,YouTube Ads,25031.27,1601,70387,09/15/2025
CMP0311,Instagram Ads,17938.64,1054,28975,10/24/2025
CMP0738,LinkedIn Ads,2273.11,224,5049,2025-01-08
CMP1628,YouTube Ads,6115.09,1218,24040,2025-11-05
CMP5330,Facebook Ads,1462.37,415,5561,07/19/2025
CMP6153,Google Ads,1720.2,257,8799,2025-02-11
CMP1886,Instagram Ads,3987.9,375,9947,07/28/2025
CMP0306,Instagram Ads,69438.21,4851,74623,2025-07-05
CMP1375,Email Marketing,27799.93,1716,67592,03/14/2025
CMP6943,YouTube Ads,986.87,392,61210,08/26/2025
CMP7901,Instagram Ads,36187.13,2105,80363,07/14/2025
CMP0746,Facebook Ads,108714.56,8800,98886,2025-03-06
CMP9118,Instagram Ads,23425.82,1777,58618,2025-12-06
CMP4030,Email Marketing,17617.49,2848,44157,2025-03-11
CMP9975,LinkedIn Ads,742.16,52,2560,07/31/2025
CMP1330,Email Marketing,15742.8,1320,87362,2025-10-12
CMP9852,Instagram Ads,25794.76,1501,52692,12/23/2025
CMP0154,Facebook Ads,5898.87,374,99405,12/15/2025
CMP3624,Facebook Ads,9504.1,3023,66724,2025-10-09
CMP6490,Google Ads,26799.82,2381,38352,03/29/2025
CMP9880,YouTube Ads,4055.34,317,25006,2025-03-02
CMP4495,Facebook Ads,8499.72,428,90864,12/21/2025
CMP0033,LinkedIn Ads,15680.85,899,86012,06/15/2025
CMP8120,Instagram Ads,20434.38,6267,69797,04/25/2025
CMP6421,Facebook Ads,12889.24,720,45870,01/13/2025
CMP2695,Instagram Ads,7588.57,564,42737,02/19/2025
CMP5478,Instagram Ads,5296.71,491,34394,06/24/2025
CMP9830,YouTube Ads,11198.52,833,59478,10/24/2025
CMP1066,Facebook Ads,16392.9,991,10126,01/29/2025
CMP0915,YouTube Ads,6098.19,351,8842,07/25/2025
CMP0174,LinkedIn Ads,63232.05,3852,52321,11/14/2025
CMP8475,Instagram Ads,7138.33,1626,79045,2025-07-01
CMP9392,Facebook Ads,58583.25,8387,85540,2025-04-08
CMP0723,Google Ads,8757.65,688,18735,09/20/2025
CMP2416,LinkedIn Ads,21710.16,2859,42458,2025-05-01
CMP8309,YouTube Ads,4105.09,482,9157,04/13/2025
CMP7658,YouTube Ads,95320.58,5475,92756,10/17/2025
CMP7444,Google Ads,34352.7,1847,67002,11/24/2025
CMP7877,Email Marketing,19065.11,3129,45452,2025-05-04
CMP1888,Facebook Ads,10936.52,1853,40086,10/27/2025
CMP3588,Instagram Ads,24537.97,2905,96219,2025-11-10
CMP1658,Google Ads,20983.38,2298,90795,02/26/2025
CMP6101,Email Marketing,43275.22,2208,24460,11/16/2025
CMP2143,Facebook Ads,20343.2,2231,27124,2025-11-07
CMP9623,Facebook Ads,40125.44,2459,72184,06/17/2025
CMP8328,YouTube Ads,26861.71,1764,66092,08/29/2025
CMP8343,Instagram Ads,45686.11,4300,67350,06/14/2025
CMP7763,Instagram Ads,45565.27,3334,78177,10/26/2025
CMP3841,LinkedIn Ads,12949.08,1303,30651,07/13/2025
CMP1377,Instagram Ads,37206.02,4300,60262,10/26/2025
CMP7661,LinkedIn Ads,50731.21,3060,55602,2025-12-06
CMP1244,Instagram Ads,11261.35,653,12802,09/20/2025
CMP1613,Google Ads,2494.73,787,11351,04/13/2025
CMP4497,Facebook Ads,46095.58,2308,94489,2025-06-10
CMP6617,LinkedIn Ads,87397.14,6257,78015,08/30/2025
CMP3439,LinkedIn Ads,27614.28,2162,32634,2025-10-10
CMP3078,LinkedIn Ads,42514.18,6893,93480,08/19/2025
CMP5007,Email Marketing,5088.02,305,3268,2025-01-07
CMP8809,Instagram Ads,2983.83,240,44739,01/17/2025
CMP9959,YouTube Ads,19271.47,3173,53234,07/20/2025
CMP9331,LinkedIn Ads,20828.03,5041,85755,02/23/2025
CMP0440,Facebook Ads,6161.81,334,28083,07/17/2025
CMP7450,Google Ads,11573.21,4297,50319,06/17/2025
CMP7836,Email Marketing,16255.21,846,11012,04/16/2025
CMP7779,Facebook Ads,90150.48,4761,81129,10/28/2025
CMP0122,Facebook Ads,9717.93,574,60422,2025-06-11
CMP7540,LinkedIn Ads,5698.96,370,77514,05/28/2025
CMP6408,YouTube Ads,12004.75,1750,24954,11/13/2025
CMP9317,Google Ads,2724.73,407,53583,03/22/2025
CMP3560,LinkedIn Ads,21157.39,4578,55907,2025-08-07
CMP7389,Facebook Ads,10209.16,899,35130,08/25/2025
CMP6245,Instagram Ads,115201.99,6592,99774,07/23/2025
CMP5360,Email Marketing,42517.04,4021,62849,2025-12-02
CMP7714,Instagram Ads,12845.91,748,23150,2025-07-11
