User_id,Campaign_id,Revenue,Channel,Spend,ROAS
U8290,CMP7363,66307.73,Instagram Ads,20240.7,3.2759603175779493
U8290,CMP7363,61984.94,Instagram Ads,20240.7,3.0623911228366607
U8831,CMP5966,51479.4,YouTube Ads,20605.24,2.498364493691896
U8831,CMP5966,56659.38,YouTube Ads,20605.24,2.7497558873373955
U5277,CMP9036,49672.66,Facebook Ads,19296.69,2.5741544275209898
U1618,CMP2127,62845.24,Facebook Ads,1119.61,56.13136717249757
U1618,CMP2127,67056.08,Facebook Ads,1119.61,59.89235537374622
U9928,CMP8027,69136.86,YouTube Ads,14252.23,4.850950342507804
U6815,CMP8052,61905.5,Google Ads,18822.95,3.288830921826812
U3538,CMP8668,54594.02,Google Ads,20574.9,2.6534282062124235
U2932,CMP6314,31577.46,Facebook Ads,30859.72,1.0232581501063522
U1706,CMP9447,30565.62,Instagram Ads,111921.39,0.27309900279115545
U9013,CMP2592,70765.89,YouTube Ads,69299.85,1.0211550241450738
U9013,CMP2592,57490.69,YouTube Ads,69299.85,0.8295932819479407
U9016,CMP5300,33976.86,YouTube Ads,28386.17,1.1969511913724185
U9016,CMP5300,44449.18,YouTube Ads,28386.17,1.5658745086075367
U2214,CMP0004,73841.28,Email Marketing,4407.71,16.752753697498246
U9115,CMP5160,7750.82,Google Ads,84949.57,0.09124024995064718
U9115,CMP5160,55613.37,Google Ads,84949.57,0.6546633490905251
U4094,CMP5828,23047.46,Facebook Ads,5282.98,4.362587024747397
U2833,CMP6551,43535.26,YouTube Ads,5549.53,7.8448553300910175
U2833,CMP6551,70676.31,YouTube Ads,5549.53,12.73554877620267
U6252,CMP1563,53815.17,YouTube Ads,15678.55,3.4324073335863328
U6252,CMP1563,57989.43,YouTube Ads,15678.55,3.698647515235784
U9869,CMP7116,47690.37,LinkedIn Ads,10522.72,4.532133326744416
U5355,CMP4994,12124.92,YouTube Ads,4492.74,2.698780699528573
U7077,CMP6437,10565.04,LinkedIn Ads,53966.62,0.19576990369231945
U1394,CMP7797,58206.51,YouTube Ads,10363.42,5.616534889061719
U1394,CMP7797,58206.51,Email Marketing,5647.46,10.30667060944212
U9361,CMP2210,74783.1,LinkedIn Ads,18454.82,4.052225922550315
U9361,CMP2210,67006.77,LinkedIn Ads,18454.82,3.630854703540864
U9438,CMP4035,31458.47,Facebook Ads,9575.64,3.285260306360724
U4995,CMP5707,61752.62,Facebook Ads,37028.27,1.667715504937174
U3272,CMP7246,19312.74,YouTube Ads,6091.05,3.1706750067722314
U3272,CMP7246,57011.73,YouTube Ads,6091.05,9.359918240697416
U2420,CMP1406,52264.29,Google Ads,6368.4,8.206816468814774
U3472,CMP5000,32185.59,LinkedIn Ads,1960.65,16.41577538061357
U3472,CMP5000,32185.59,Instagram Ads,13450.92,2.392816996904301
U3472,CMP5000,56463.87,LinkedIn Ads,1960.65,28.798546400428428
U3472,CMP5000,56463.87,Instagram Ads,13450.92,4.1977701153527045
U0302,CMP7914,50016.98,YouTube Ads,34679.76,1.4422527722221838
U0302,CMP7914,50016.98,YouTube Ads,109408.75,0.457157037257075
U4445,CMP4186,9615.53,Facebook Ads,2044.14,4.703948848904674
U4445,CMP4186,70929.36,Facebook Ads,2044.14,34.69887581085444
U5902,CMP6368,65155.23,Email Marketing,48142.66,1.3533782719941108
U5902,CMP6368,22972.62,Email Marketing,48142.66,0.47717803710887596
U5169,CMP6333,7285.53,Facebook Ads,82574.84,0.08822941709605492
U8674,CMP8203,29959.94,LinkedIn Ads,16928.42,1.7698013163662056
U8674,CMP8203,29959.94,Google Ads,46278.26,0.6473869155841209
U3870,CMP0302,5354.22,Instagram Ads,50701.67,0.10560243873623887
U6437,CMP6344,54944.31,Google Ads,15119.85,3.6339189872915405
U9919,CMP3727,10534.08,LinkedIn Ads,12394.77,0.8498810385348013
U5063,CMP2271,39642.56,YouTube Ads,93284.89,0.424962284888796
U8733,CMP7047,63084.54,Facebook Ads,21260.27,2.9672501807361806
U4486,CMP0484,10517.28,Instagram Ads,26689.77,0.3940565992138561
U4486,CMP0484,10517.28,Email Marketing,4185.27,2.5129274813811295
U4486,CMP0484,50249.28,Instagram Ads,26689.77,1.8827168611793956
U4486,CMP0484,50249.28,Email Marketing,4185.27,12.006221820814426
U3784,CMP4373,6651.04,YouTube Ads,33136.45,0.20071673338574292
U6127,CMP7809,35933.13,Facebook Ads,53548.92,0.6710337015200306
U4422,CMP3167,50596.92,Facebook Ads,7431.57,6.808375619149117
U5324,CMP3352,30811.36,Google Ads,32680.63,0.9428018982498195
U9729,CMP9961,8692.7,Email Marketing,24556.03,0.3539945178434788
U9729,CMP9961,65776.89,Email Marketing,24556.03,2.6786451230105195
U4026,CMP0631,73799.43,YouTube Ads,10222.87,7.219051988335956
U4026,CMP0631,73799.43,Facebook Ads,146660.95,0.5031975450861322
U3111,CMP9138,66416.52,LinkedIn Ads,85522.66,0.7765955829718112
U3111,CMP9138,66416.52,Google Ads,12213.45,5.437981897006988
U8471,CMP4685,59060.97,LinkedIn Ads,13621.17,4.335968936589148
U8471,CMP4685,48723.03,LinkedIn Ads,13621.17,3.5770077019815476
U8471,CMP4685,33301.03,LinkedIn Ads,13621.17,2.44479952896851
U8953,CMP8203,24766.98,LinkedIn Ads,16928.42,1.4630414415521356
U8953,CMP8203,24766.98,Google Ads,46278.26,0.5351752637199411
U7450,CMP2931,52110.02,LinkedIn Ads,110711.3,0.470683841667472
U7363,CMP2687,39643.44,Email Marketing,8494.79,4.666794588212304
U2800,CMP8384,49720.12,YouTube Ads,19421.82,2.56001342819571
U7312,CMP2657,52278.06,Facebook Ads,2559.1,20.428299011371184
U7312,CMP2657,9478.38,Facebook Ads,2559.1,3.7037943026845372
U8170,CMP3324,66290.68,Google Ads,11386.42,5.821907149042455
U1301,CMP3554,18919.95,YouTube Ads,81894.68,0.23102782744862063
U1301,CMP3554,33912.58,YouTube Ads,81894.68,0.41409991467089197
U0903,CMP4557,11544.04,YouTube Ads,11581.83,0.9967371304880145
U1785,CMP9472,50652.72,YouTube Ads,26161.07,1.93618686085852
U5902,CMP9748,65155.23,YouTube Ads,29173.43,2.2333757120777364
U5902,CMP9748,65155.23,YouTube Ads,6136.82,10.617099735693731
U5902,CMP9748,22972.62,YouTube Ads,29173.43,0.7874500872883304
U5902,CMP9748,22972.62,YouTube Ads,6136.82,3.743407823595934
U2205,CMP6209,21125.58,Google Ads,16577.45,1.2743564299696275
U2205,CMP6209,21125.58,Facebook Ads,2597.85,8.131947572030718
U1791,CMP6780,40024.29,YouTube Ads,17859.34,2.2410844969634938
U4255,CMP7925,18357.58,Email Marketing,47423.7,0.3870971687152205
U4255,CMP7925,27023.61,Email Marketing,47423.7,0.5698334377115241
U2948,CMP9219,22318.74,LinkedIn Ads,81656.87,0.27332348153927527
U3397,CMP0026,24290.28,Google Ads,3872.32,6.2727977026692
U3397,CMP0026,4127.79,Google Ads,3872.32,1.065973369969424
U4615,CMP9182,23046.09,Email Marketing,1316.24,17.509033306995686
U9322,CMP5308,13790.46,Google Ads,12115.38,1.1382606240992854
U2225,CMP5537,34950.88,Google Ads,8047.86,4.342878728009682
U2225,CMP5537,34950.88,Email Marketing,64771.33,0.5396041736367
U8538,CMP8798,51106.17,Instagram Ads,64471.69,0.7926916449685125
U1085,CMP8780,3064.6,Email Marketing,5243.13,0.5844981909660832
U1085,CMP8780,3064.6,Google Ads,35008.16,0.08753959076969482
U1915,CMP8754,24101.58,Facebook Ads,46689.54,0.5162094122152414
U7405,CMP4449,23197.14,LinkedIn Ads,19044.19,1.2180691328956497
U7908,CMP6132,26003.61,Google Ads,4404.13,5.90436930789963
U7908,CMP6132,26003.61,LinkedIn Ads,65508.44,0.3969505303438763
U7908,CMP6132,26003.61,Google Ads,11561.48,2.249159277185966
U7908,CMP6132,68698.69,Google Ads,4404.13,15.598697132010182
U7908,CMP6132,68698.69,LinkedIn Ads,65508.44,1.0486998316552798
U7908,CMP6132,68698.69,Google Ads,11561.48,5.942032507948809
U8457,CMP8580,54549.38,Instagram Ads,19526.33,2.793631983071063
U9737,CMP6351,66772.05,Email Marketing,2566.78,26.013935748291633
U3439,CMP8530,22027.64,Email Marketing,14956.01,1.4728286488174318
U3439,CMP8530,61617.42,Email Marketing,14956.01,4.1199103236759
U4484,CMP5229,42302.22,Instagram Ads,157313.8,0.268903427417048
U4484,CMP5229,42302.22,LinkedIn Ads,14375.65,2.942630072379336
U4642,CMP3385,6039.78,YouTube Ads,36734.36,0.1644177277077918
U0827,CMP5550,7144.38,YouTube Ads,2220.98,3.2167691739682485
U7305,CMP2933,25425.66,Email Marketing,94631.14,0.26868174683301926
U7305,CMP2933,35523.24,Email Marketing,94631.14,0.37538636858860625
U7673,CMP8741,51572.49,Google Ads,22594.97,2.2824765866031242
U4228,CMP7626,52696.38,LinkedIn Ads,4844.62,10.877298941919078
U1850,CMP5413,63548.14,Instagram Ads,12248.76,5.188128430959542
U1753,CMP5712,6016.11,YouTube Ads,12448.31,0.4832872895999537
U1753,CMP5712,6016.11,YouTube Ads,109645.83,0.05486857092513231
U3993,CMP8729,29248.36,LinkedIn Ads,47576.09,0.6147701503002875
U9294,CMP3412,18284.46,Email Marketing,58103.5,0.3146877554708408
U9703,CMP1277,41965.26,Email Marketing,162122.23,0.2588495112607321
U9772,CMP7295,48640.44,Facebook Ads,12544.98,3.877283184190011
U0004,CMP1484,34383.34,Facebook Ads,23642.64,1.454293598346039
U5188,CMP6390,68555.42,YouTube Ads,21996.43,3.1166612036589574
U8363,CMP7123,22593.21,Email Marketing,9916.92,2.278248690117496
U1798,CMP8993,32804.88,Google Ads,3254.59,10.079573771196985
U8932,CMP6460,36009.2,Email Marketing,30593.75,1.1770116445352399
U2057,CMP9101,48892.9,LinkedIn Ads,18027.28,2.712161790353287
U6814,CMP7975,69825.6,Email Marketing,4626.63,15.09210807866633
U6304,CMP2946,32289.32,LinkedIn Ads,42854.93,0.7534563701305778
U6304,CMP2946,67694.9,LinkedIn Ads,42854.93,1.5796292281891486
U6732,CMP9469,3234.54,LinkedIn Ads,58771.82,0.055035559558985925
U6732,CMP9469,10338.46,LinkedIn Ads,58771.82,0.1759084540856485
U1312,CMP9309,39835.8,LinkedIn Ads,27276.53,1.460442365652816
U1450,CMP4579,55820.19,LinkedIn Ads,8044.53,6.938900097333219
U1450,CMP4579,68644.98,LinkedIn Ads,8044.53,8.533124993007672
U8766,CMP1280,38815.23,Email Marketing,68376.49,0.567669238359559
U8766,CMP1280,74240.76,Email Marketing,68376.49,1.0857644199051455
U8766,CMP1280,62960.7,Email Marketing,68376.49,0.9207945596505465
U4739,CMP9404,69272.68,Email Marketing,30348.66,2.2825614046880487
U9473,CMP4982,49481.74,Email Marketing,7803.81,6.3407156248037815
U4553,CMP0448,21612.16,Instagram Ads,3421.55,6.3164822960354226
U4553,CMP0448,31776.86,Instagram Ads,3421.55,9.287270389151116
U2477,CMP4210,60732.16,Google Ads,24526.53,2.4761823217552585
U1383,CMP3870,61763.0,LinkedIn Ads,38863.41,1.5892326483960104
U2741,CMP8126,63256.11,LinkedIn Ads,28109.29,2.2503631361731298
U4938,CMP4332,69242.6,Google Ads,2347.08,29.50159346933211
U8691,CMP6223,69596.28,Email Marketing,69586.25,1.000144137670876
U5798,CMP6259,49165.89,Email Marketing,1622.7,30.298816786836753
U5798,CMP6259,49165.89,Email Marketing,35564.91,1.3824269483600546
U9572,CMP5489,50890.37,Instagram Ads,14077.4,3.615040419395627
U5133,CMP9646,1379.36,Facebook Ads,40409.23,0.03413477564407933
U5760,CMP0196,19453.29,LinkedIn Ads,4858.17,4.004242338164371
U5760,CMP0196,63555.23,LinkedIn Ads,4858.17,13.082133807585985
U3553,CMP0389,53324.58,YouTube Ads,3141.36,16.974998089999236
U3553,CMP0389,53324.58,Facebook Ads,46542.16,1.1457263693820827
U9275,CMP1416,14431.53,YouTube Ads,1029.95,14.011874362833147
U9275,CMP1416,14431.53,YouTube Ads,11455.28,1.2598146880739711
U6996,CMP7651,57931.38,Email Marketing,18236.93,3.176597157525965
U5451,CMP2654,20401.36,Google Ads,11612.22,1.7568871413045914
U8062,CMP1138,57826.52,LinkedIn Ads,23886.94,2.420842518966431
U1154,CMP1741,58459.86,LinkedIn Ads,18492.2,3.161325315538443
U6398,CMP8155,25239.94,Facebook Ads,1204.84,20.94878988081405
U7834,CMP9415,54786.74,Google Ads,110772.6,0.49458747018667065
U7899,CMP1149,70176.88,YouTube Ads,581.33,120.71780228097639
U1486,CMP5464,72098.72,Email Marketing,11544.94,6.245049346293701
U6295,CMP7531,52419.26,Instagram Ads,18880.2,2.7764144447622376
U7176,CMP1750,15087.14,Email Marketing,65377.99,0.23076787769094767
U5042,CMP9715,61024.53,Facebook Ads,11650.07,5.238125607828966
U6644,CMP0269,49298.36,Google Ads,4280.73,11.516344174942125
U1181,CMP7510,33139.3,Email Marketing,19644.87,1.6869187731962596
U1181,CMP7510,33139.3,Instagram Ads,1147.64,28.876041267296365
U1181,CMP7510,37050.44,Email Marketing,19644.87,1.8860109534957474
U1181,CMP7510,37050.44,Instagram Ads,1147.64,32.284026349726396
U0236,CMP7721,67921.18,YouTube Ads,4402.26,15.428707073185134
U1743,CMP1595,60088.76,LinkedIn Ads,24787.82,2.4241244288525574
U6587,CMP1034,43515.56,Facebook Ads,46981.65,0.9262246004557098
U1979,CMP5269,31575.21,Facebook Ads,3636.71,8.682355755614278
U0667,CMP6061,63666.98,YouTube Ads,12485.94,5.099093860774599
U2940,CMP6163,44834.49,Facebook Ads,1169.88,38.3240075905221
U4440,CMP6820,18514.59,Email Marketing,27006.65,0.6855567054780952
U4935,CMP0617,42159.99,YouTube Ads,27703.2,1.521845490773629
U8316,CMP1926,47264.97,YouTube Ads,11633.42,4.062861136278068
U7773,CMP4529,50508.09,Google Ads,8401.21,6.012001842591722
U5478,CMP0886,8503.26,Email Marketing,14710.25,0.5780499991502523
U1161,CMP8805,44758.47,Facebook Ads,1857.07,24.101660142051728
U5344,CMP6866,55527.78,Facebook Ads,35149.61,1.5797552234576713
U0891,CMP3277,69645.62,LinkedIn Ads,3770.56,18.47089556988882
U0891,CMP3277,13906.3,LinkedIn Ads,3770.56,3.6881259017228207
U5876,CMP2918,10195.47,LinkedIn Ads,12265.7,0.831217949240565
U7514,CMP9318,26260.52,Google Ads,2706.65,9.702222304324534
U3764,CMP4836,39491.32,YouTube Ads,9412.38,4.19567845752084
U4042,CMP3547,43775.43,YouTube Ads,28360.28,1.5435471723128262
U0657,CMP9696,38188.06,Facebook Ads,19178.26,1.9912160957250553
U8115,CMP8702,56666.1,LinkedIn Ads,97118.67,0.5834727761407771
U1487,CMP6663,23384.12,Facebook Ads,6018.24,3.8855412878183655
U7599,CMP7525,13192.48,YouTube Ads,28136.59,0.46887273830979515
U7599,CMP7525,14482.22,YouTube Ads,28136.59,0.5147112709820202
U1159,CMP6069,40170.84,Email Marketing,79007.69,0.5084421529094193
U1327,CMP6978,69969.06,Instagram Ads,112306.94,0.6230163514382994
U0670,CMP5964,48876.82,Google Ads,7420.8,6.586462376024148
U3910,CMP1098,36278.15,YouTube Ads,16754.83,2.1652353381084737
U8251,CMP9505,4793.66,Email Marketing,7889.2,0.6076230796531967
U7704,CMP5657,62034.39,LinkedIn Ads,48707.34,1.2736148186289789
U1076,CMP4789,30701.34,LinkedIn Ads,100326.27,0.30601496497378006
U1076,CMP4789,6702.64,LinkedIn Ads,100326.27,0.06680842415451108
U2425,CMP2930,15916.02,Instagram Ads,1469.67,10.82965563697973
U7765,CMP0372,55524.92,Instagram Ads,67539.63,0.8221087382326494
U8514,CMP4777,43718.82,Facebook Ads,1278.46,34.19647075387576
U7296,CMP5347,10547.61,LinkedIn Ads,80881.9,0.13040754482770558
U7296,CMP5347,64589.88,LinkedIn Ads,80881.9,0.7985702610843712
U0776,CMP5022,34602.54,Facebook Ads,10732.82,3.2239933214197203
U2515,CMP2635,3805.5,Email Marketing,13576.12,0.280308364982042
U9216,CMP9414,24283.08,Facebook Ads,19579.9,1.2402044954264322
U9216,CMP9414,71197.76,Facebook Ads,19579.9,3.6362678052492603
U4941,CMP2424,69881.87,Instagram Ads,87519.94,0.798467983410409
U4941,CMP2424,69881.87,Email Marketing,28492.96,2.452601274139296
U4941,CMP2424,69881.87,YouTube Ads,96475.7,0.7243468562549947
U8314,CMP2382,22695.1,LinkedIn Ads,3419.8,6.636382244575706
U8314,CMP2382,22695.1,Google Ads,20310.59,1.1174023009671308
U8314,CMP2382,53285.38,LinkedIn Ads,3419.8,15.58143166267033
U8314,CMP2382,53285.38,Google Ads,20310.59,2.623526938409962
U5550,CMP4749,36314.35,YouTube Ads,40555.26,0.8954288543582262
U3611,CMP2285,24982.71,Email Marketing,7946.68,3.143792124509858
U3207,CMP3198,63821.76,YouTube Ads,30226.33,2.1114624236551376
U3207,CMP3198,1702.95,YouTube Ads,30226.33,0.0563399526174696
U9914,CMP1432,50257.41,YouTube Ads,18198.52,2.76162072520183
U9914,CMP1432,20922.39,YouTube Ads,18198.52,1.1496753582159427
U4664,CMP2424,73331.13,Instagram Ads,87519.94,0.8378791164619172
U4664,CMP2424,73331.13,Email Marketing,28492.96,2.573657843902494
U4664,CMP2424,73331.13,YouTube Ads,96475.7,0.7600994861918597
U7250,CMP9192,54804.04,Google Ads,28926.02,1.894627743464189
U1411,CMP6945,35990.02,Email Marketing,20425.89,1.7619805061125855
U1450,CMP8607,55820.19,Instagram Ads,19398.18,2.8775993417939207
U1450,CMP8607,68644.98,Instagram Ads,19398.18,3.538733015159154
U3265,CMP2866,41874.62,YouTube Ads,72989.33,0.5737087872980886
U3679,CMP4948,20253.76,YouTube Ads,50341.55,0.40232690491254236
U4010,CMP7743,21333.36,Google Ads,46678.56,0.4570269519882362
U4226,CMP9813,73088.72,Email Marketing,52469.9,1.3929647283490154
U2669,CMP1960,24486.33,Instagram Ads,76081.31,0.3218442216623242
U2669,CMP1960,24486.33,Email Marketing,16955.53,1.4441500796495306
U5833,CMP2220,40073.72,Instagram Ads,1934.28,20.71764170647476
U9811,CMP1259,65528.91,YouTube Ads,14963.31,4.379305781942632
U9811,CMP1259,65528.91,Google Ads,13889.44,4.7178943139536225
U5762,CMP4933,39224.18,Instagram Ads,25016.56,1.567928604092649
U8248,CMP7945,67356.46,LinkedIn Ads,5944.85,11.33022027469154
U6838,CMP8613,61549.22,YouTube Ads,134275.1,0.45838148696221415
U7241,CMP0285,72780.78,LinkedIn Ads,37971.99,1.9166964912821267
U7241,CMP0285,8165.79,LinkedIn Ads,37971.99,0.21504772333501615
U2333,CMP4992,10056.81,Google Ads,12737.79,0.7895254985362452
U2333,CMP4992,10056.81,Instagram Ads,39269.93,0.25609442135496546
U7066,CMP1288,3184.86,LinkedIn Ads,7257.49,0.43883766977288297
U7066,CMP1288,3184.86,Email Marketing,91735.61,0.03471781568793188
U7066,CMP1288,3184.86,LinkedIn Ads,6881.56,0.46281075802579646
U0710,CMP8413,1512.72,YouTube Ads,2428.0,0.6230313014827018
U5760,CMP2029,19453.29,YouTube Ads,44872.5,0.4335236503426375
U5760,CMP2029,63555.23,YouTube Ads,44872.5,1.4163514401916542
U3963,CMP4545,8108.59,YouTube Ads,15584.13,0.5203107263607273
U2815,CMP0230,8077.41,YouTube Ads,17445.06,0.4630199036288783
U7204,CMP8261,62729.61,Facebook Ads,1001.42,62.64066026242735
U7204,CMP8261,62729.61,Email Marketing,44917.28,1.3965585182361888
U7204,CMP8261,62729.61,YouTube Ads,40225.78,1.5594380021966014
U2026,CMP6949,10841.49,Facebook Ads,18436.82,0.5880347044663885
U5376,CMP5919,21808.16,LinkedIn Ads,67657.1,0.3223336501268898
U5376,CMP5919,21808.16,Email Marketing,35300.39,0.617788075429195
U5376,CMP5919,7355.24,LinkedIn Ads,67657.1,0.10871349791817857
U5376,CMP5919,7355.24,Email Marketing,35300.39,0.208361437366556
U7012,CMP5112,63198.57,Email Marketing,23167.7,2.727874152375937
U7178,CMP6021,7061.68,Facebook Ads,4292.76,1.6450209189425917
U1061,CMP6469,15619.56,LinkedIn Ads,26555.21,0.5881919216605705
U1061,CMP6469,15619.56,Email Marketing,22379.14,0.697951753284532
U9535,CMP6624,59369.84,Google Ads,27176.71,2.1845852570086666
U7939,CMP6558,57773.97,Instagram Ads,71948.28,0.8029930666862363
U7939,CMP6558,21733.02,Instagram Ads,71948.28,0.30206448298694566
U0487,CMP2002,62400.7,Instagram Ads,26961.87,2.314405491903937
U0487,CMP2002,62400.7,LinkedIn Ads,61234.89,1.0190383292923364
U4961,CMP0439,57192.74,Facebook Ads,71959.15,0.7947945466281912
U4961,CMP0439,57192.74,YouTube Ads,39039.9,1.4649817238261367
U8033,CMP8519,67520.55,LinkedIn Ads,13014.05,5.188281126935889
U8033,CMP8519,26263.46,LinkedIn Ads,13014.05,2.018085069597858
U6286,CMP8857,28692.99,YouTube Ads,1309.27,21.915258120937622
U2690,CMP0590,53976.57,Google Ads,32712.48,1.650029896846708
U2690,CMP0590,23950.12,Google Ads,32712.48,0.7321401495698278
U8838,CMP7987,42497.46,Google Ads,61841.49,0.6871998071197832
U8838,CMP7987,42497.46,Google Ads,25412.49,1.6723060195990238
U5780,CMP8302,2839.92,Google Ads,24623.71,0.11533274230406386
U5592,CMP2101,26376.87,Instagram Ads,4290.54,6.14768071151883
U5592,CMP2101,26376.87,YouTube Ads,11158.63,2.3638089980580053
U5114,CMP6750,51833.36,Instagram Ads,4924.7,10.52518122931346
U0613,CMP4996,32118.63,Google Ads,4096.74,7.840045987785411
U0613,CMP4996,51416.26,Google Ads,4096.74,12.550530421749977
U5186,CMP6901,24689.79,Instagram Ads,4352.22,5.672918648413913
U5564,CMP8002,27727.57,Google Ads,28682.79,0.9666971030363504
U3508,CMP3306,22826.02,LinkedIn Ads,22093.35,1.0331624674392974
U3508,CMP3306,55160.77,LinkedIn Ads,22093.35,2.4967137170234484
U1553,CMP6587,5744.78,Facebook Ads,23433.16,0.2451560096888341
U4946,CMP8701,49353.15,Facebook Ads,13209.45,3.736200220296833
U4946,CMP8701,49353.15,Facebook Ads,1018.58,48.452895207052954
U4946,CMP8701,49353.15,LinkedIn Ads,15165.97,3.254203324943937
U4946,CMP8701,50011.66,Facebook Ads,13209.45,3.7860516524155057
U4946,CMP8701,50011.66,Facebook Ads,1018.58,49.09939327298789
U4946,CMP8701,50011.66,LinkedIn Ads,15165.97,3.2976235611701727
U8972,CMP3279,52972.38,LinkedIn Ads,28324.92,1.8701687418711157
U4390,CMP3057,46370.85,YouTube Ads,25231.01,1.837851516843757
U7578,CMP7107,56172.69,YouTube Ads,12000.55,4.680842961364271
U3336,CMP4920,20350.8,LinkedIn Ads,46691.66,0.4358551398686617
U3336,CMP4920,20350.8,LinkedIn Ads,10439.06,1.949485873249124
U3336,CMP4920,22063.06,LinkedIn Ads,46691.66,0.47252678529741715
U3336,CMP4920,22063.06,LinkedIn Ads,10439.06,2.113510220268875
U2457,CMP4202,59930.58,Email Marketing,19051.67,3.1456864411361316
U2457,CMP4202,33157.5,Email Marketing,19051.67,1.740398610725464
U3310,CMP7605,2913.78,LinkedIn Ads,35804.68,0.08137986430824128
U7961,CMP4552,67315.53,Email Marketing,20538.74,3.2774907321481255
U1480,CMP9857,11186.6,Instagram Ads,18676.05,0.5989810479196619
U1480,CMP9857,11186.6,YouTube Ads,12431.82,0.8998360658375041
U8606,CMP9355,7450.96,Email Marketing,12076.36,0.6169872378763137
U6929,CMP2004,13755.21,Instagram Ads,53857.63,0.2553994670764384
U6140,CMP7201,41271.57,LinkedIn Ads,8571.5,4.814976375196873
U6140,CMP7201,41271.57,Instagram Ads,33211.96,1.2426719169841227
U5050,CMP4037,45731.74,Instagram Ads,16613.96,2.752609251496934
U5068,CMP0896,36290.88,Email Marketing,27542.55,1.3176296312432945
U5068,CMP0896,67809.42,Email Marketing,27542.55,2.461987724448172
U4187,CMP2000,61836.04,YouTube Ads,17313.33,3.5715855932971876
U4187,CMP2000,61836.04,Email Marketing,46765.82,1.3222485995113527
U6657,CMP4873,6697.02,Facebook Ads,25024.4,0.2676196032672112
U6921,CMP8056,20127.03,LinkedIn Ads,127533.87,0.15781713516574067
U6921,CMP8056,20127.03,LinkedIn Ads,37002.87,0.5439315923332433
U7427,CMP5765,4618.34,LinkedIn Ads,100794.85,0.04581920604078482
U3279,CMP3011,43503.84,Email Marketing,25877.44,1.6811492945206326
U2132,CMP2586,59603.68,Facebook Ads,114770.52,0.519329179653451
U9717,CMP7398,7016.62,LinkedIn Ads,15797.47,0.44416099539989634
U9717,CMP7398,7016.62,Email Marketing,1526.65,4.596089476959355
U9151,CMP2981,17731.52,LinkedIn Ads,30355.49,0.5841289335141683
U6571,CMP7577,20066.72,Facebook Ads,50863.37,0.39452203029409966
U7130,CMP6029,9549.54,Facebook Ads,2777.23,3.438512474660003
U2134,CMP3329,16755.82,Facebook Ads,19126.62,0.8760471008468825
U2392,CMP4637,18234.81,Email Marketing,30955.14,0.5890721217865595
U0170,CMP4069,24751.02,Instagram Ads,78189.55,0.3165515084816321
U9785,CMP6514,42107.25,Email Marketing,27366.39,1.5386483200743686
U9802,CMP5454,4129.26,Facebook Ads,58871.56,0.07014014916540347
U9802,CMP5454,53502.58,Facebook Ads,58871.56,0.9088018051500589
U6077,CMP8267,43851.15,YouTube Ads,49565.66,0.8847082839207628
U6077,CMP8267,1618.56,YouTube Ads,49565.66,0.03265486629250977
U1469,CMP2784,45071.66,YouTube Ads,50517.11,0.8922058288765926
U1469,CMP2784,32895.03,YouTube Ads,50517.11,0.6511661098586201
U1469,CMP2784,51136.68,YouTube Ads,50517.11,1.0122645574934908
U1469,CMP2784,21184.78,YouTube Ads,50517.11,0.41935851041360045
U1469,CMP2784,63254.73,YouTube Ads,50517.11,1.25214466940013
U5908,CMP1915,65862.52,Instagram Ads,2022.51,32.564743808436056
U8050,CMP4322,69271.82,YouTube Ads,65582.64,1.0562523863022288
U0588,CMP7209,53167.74,Google Ads,2273.34,23.387500329911052
U9190,CMP1901,9102.45,LinkedIn Ads,4387.03,2.074854742274386
U2960,CMP2426,61825.95,Google Ads,4949.32,12.49180695529891
U2959,CMP9596,57792.81,Facebook Ads,971.54,59.48577516108446
U1999,CMP1546,69739.27,Instagram Ads,2812.48,24.796361218568666
U7862,CMP5301,44869.66,Facebook Ads,1403.69,31.965505204140516
U2119,CMP5398,48540.57,Google Ads,61174.13,0.7934819833154964
U2917,CMP0910,2273.02,Email Marketing,3423.42,0.6639617692249271
U2526,CMP2670,60231.7,LinkedIn Ads,32959.85,1.8274263990885882
U6021,CMP5081,33824.1,Email Marketing,9881.18,3.423083073074268
U6034,CMP7806,47578.46,Instagram Ads,49191.85,0.9672020873376382
U6034,CMP7806,8478.9,Instagram Ads,49191.85,0.17236391800674297
U2541,CMP0663,48806.49,YouTube Ads,55157.13,0.884862754824263
U2541,CMP0663,48806.49,Facebook Ads,3766.05,12.959596925160312
U4922,CMP4763,67790.6,LinkedIn Ads,12826.54,5.2851821301769615
U1254,CMP4074,38665.88,YouTube Ads,30749.96,1.2574286275494342
U1254,CMP4074,58628.67,YouTube Ads,30749.96,1.906625894797912
U1340,CMP1549,55733.32,LinkedIn Ads,36634.86,1.5213193117156718
U4877,CMP2942,34533.62,Facebook Ads,1662.19,20.77597627226731
U3459,CMP7372,73677.33,YouTube Ads,28116.68,2.6204135765673615
U0218,CMP1743,34917.1,LinkedIn Ads,510.06,68.45684821393561
U5911,CMP9862,50876.34,Email Marketing,33709.06,1.5092779211286225
U0261,CMP4959,2741.04,Google Ads,894.16,3.065491634606782
U3128,CMP2379,35159.34,Email Marketing,31611.87,1.1122195555024108
U7296,CMP6913,10547.61,Google Ads,917.29,11.498664544473396
