User_id,Campaign_id,Revenue,Channel,Spend,ROI
U8831,CMP5966,51479.4,YouTube Ads,20605.24,149.83644936918955
U8831,CMP5966,56659.38,YouTube Ads,20605.24,174.97558873373956
U5277,CMP9036,49672.66,Facebook Ads,19296.69,157.41544275209898
U1618,CMP2127,62845.24,Facebook Ads,1119.61,5513.136717249757
U1618,CMP2127,67056.08,Facebook Ads,1119.61,5889.235537374622
U9928,CMP8027,69136.86,YouTube Ads,14252.23,385.09503425078043
U6815,CMP8052,61905.5,Google Ads,18822.95,228.88309218268125
U3538,CMP8668,54594.02,Google Ads,20574.9,165.34282062124234
U2932,CMP6314,31577.46,Facebook Ads,30859.72,2.3258150106352162
U1706,CMP9447,30565.62,Instagram Ads,111921.39,-72.69009972088446
U9013,CMP2592,70765.89,YouTube Ads,69299.85,2.115502414507381
U9013,CMP2592,57490.69,YouTube Ads,69299.85,-17.040671805205932
U9016,CMP5300,33976.86,YouTube Ads,28386.17,19.695119137241843
U9016,CMP5300,44449.18,YouTube Ads,28386.17,56.587450860753684
U2214,CMP0004,73841.28,Email Marketing,4407.71,1575.2753697498247
U9115,CMP5160,7750.82,Google Ads,84949.57,-90.87597500493527
U9115,CMP5160,55613.37,Google Ads,84949.57,-34.533665090947494
U4094,CMP5828,23047.46,Facebook Ads,5282.98,336.25870247473966
U2833,CMP6551,43535.26,YouTube Ads,5549.53,684.4855330091018
U2833,CMP6551,70676.31,YouTube Ads,5549.53,1173.554877620267
U6252,CMP1563,53815.17,YouTube Ads,15678.55,243.24073335863326
U6252,CMP1563,57989.43,YouTube Ads,15678.55,269.86475152357843
U9869,CMP7116,47690.37,LinkedIn Ads,10522.72,353.21333267444163
U5355,CMP4994,12124.92,YouTube Ads,4492.74,169.8780699528573
U7077,CMP6437,10565.04,LinkedIn Ads,53966.62,-80.42300963076806
U1394,CMP7797,58206.51,YouTube Ads,10363.42,461.6534889061719
U1394,CMP7797,58206.51,Email Marketing,5647.46,930.6670609442122
U9361,CMP2210,74783.1,LinkedIn Ads,18454.82,305.22259225503154
U9361,CMP2210,67006.77,LinkedIn Ads,18454.82,263.0854703540864
U9438,CMP4035,31458.47,Facebook Ads,9575.64,228.5260306360724
U4995,CMP5707,61752.62,Facebook Ads,37028.27,66.77155049371738
U3272,CMP7246,19312.74,YouTube Ads,6091.05,217.06750067722317
U3272,CMP7246,57011.73,YouTube Ads,6091.05,835.9918240697416
U2420,CMP1406,52264.29,Google Ads,6368.4,720.6816468814774
U3472,CMP5000,32185.59,LinkedIn Ads,1960.65,1541.577538061357
U3472,CMP5000,32185.59,Instagram Ads,13450.92,139.2816996904301
U3472,CMP5000,56463.87,LinkedIn Ads,1960.65,2779.8546400428427
U3472,CMP5000,56463.87,Instagram Ads,13450.92,319.7770115352705
U0302,CMP7914,50016.98,YouTube Ads,34679.76,44.22527722221838
U0302,CMP7914,50016.98,YouTube Ads,109408.75,-54.2842962742925
U4445,CMP4186,9615.53,Facebook Ads,2044.14,370.3948848904674
U4445,CMP4186,70929.36,Facebook Ads,2044.14,3369.887581085444
U5902,CMP6368,65155.23,Email Marketing,48142.66,35.33782719941108
U5902,CMP6368,22972.62,Email Marketing,48142.66,-52.282196289112406
U5169,CMP6333,7285.53,Facebook Ads,82574.84,-91.17705829039451
U8674,CMP8203,29959.94,LinkedIn Ads,16928.42,76.98013163662056
U8674,CMP8203,29959.94,Google Ads,46278.26,-35.261308441587914
U3870,CMP0302,5354.22,Instagram Ads,50701.67,-89.43975612637611
U6437,CMP6344,54944.31,Google Ads,15119.85,263.39189872915404
U9919,CMP3727,10534.08,LinkedIn Ads,12394.77,-15.011896146519865
U5063,CMP2271,39642.56,YouTube Ads,93284.89,-57.50377151112039
U8733,CMP7047,63084.54,Facebook Ads,21260.27,196.7250180736181
U4486,CMP0484,10517.28,Instagram Ads,26689.77,-60.59434007861439
U4486,CMP0484,10517.28,Email Marketing,4185.27,151.29274813811296
U4486,CMP0484,50249.28,Instagram Ads,26689.77,88.27168611793957
U4486,CMP0484,50249.28,Email Marketing,4185.27,1100.6221820814424
U3784,CMP4373,6651.04,YouTube Ads,33136.45,-79.92832666142571
U6127,CMP7809,35933.13,Facebook Ads,53548.92,-32.89662984799694
U4422,CMP3167,50596.92,Facebook Ads,7431.57,580.8375619149117
U5324,CMP3352,30811.36,Google Ads,32680.63,-5.719810175018047
U9729,CMP9961,8692.7,Email Marketing,24556.03,-64.60054821565213
U9729,CMP9961,65776.89,Email Marketing,24556.03,167.86451230105192
U4026,CMP0631,73799.43,YouTube Ads,10222.87,621.9051988335955
U4026,CMP0631,73799.43,Facebook Ads,146660.95,-49.68024549138678
U3111,CMP9138,66416.52,LinkedIn Ads,85522.66,-22.34044170281888
U3111,CMP9138,66416.52,Google Ads,12213.45,443.79818970069886
U8471,CMP4685,59060.97,LinkedIn Ads,13621.17,333.5968936589148
U8471,CMP4685,48723.03,LinkedIn Ads,13621.17,257.7007701981548
U8471,CMP4685,33301.03,LinkedIn Ads,13621.17,144.47995289685102
U8953,CMP8203,24766.98,LinkedIn Ads,16928.42,46.30414415521355
U8953,CMP8203,24766.98,Google Ads,46278.26,-46.48247362800589
U7450,CMP2931,52110.02,LinkedIn Ads,110711.3,-52.9316158332528
U7363,CMP2687,39643.44,Email Marketing,8494.79,366.6794588212304
U2800,CMP8384,49720.12,YouTube Ads,19421.82,156.001342819571
U7312,CMP2657,52278.06,Facebook Ads,2559.1,1942.8299011371184
U7312,CMP2657,9478.38,Facebook Ads,2559.1,270.37943026845375
U8170,CMP3324,66290.68,Google Ads,11386.42,482.1907149042455
U1301,CMP3554,18919.95,YouTube Ads,81894.68,-76.89721725513795
U1301,CMP3554,33912.58,YouTube Ads,81894.68,-58.5900085329108
U0903,CMP4557,11544.04,YouTube Ads,11581.83,-0.3262869511985503
U1785,CMP9472,50652.72,YouTube Ads,26161.07,93.618686085852
U5902,CMP9748,65155.23,YouTube Ads,29173.43,123.33757120777366
U5902,CMP9748,65155.23,YouTube Ads,6136.82,961.7099735693731
U5902,CMP9748,22972.62,YouTube Ads,29173.43,-21.254991271166954
U5902,CMP9748,22972.62,YouTube Ads,6136.82,274.3407823595934
U2205,CMP6209,21125.58,Google Ads,16577.45,27.435642996962745
U2205,CMP6209,21125.58,Facebook Ads,2597.85,713.194757203072
U1791,CMP6780,40024.29,YouTube Ads,17859.34,124.10844969634935
U4255,CMP7925,18357.58,Email Marketing,47423.7,-61.29028312847795
U4255,CMP7925,27023.61,Email Marketing,47423.7,-43.0166562288476
U2948,CMP9219,22318.74,LinkedIn Ads,81656.87,-72.66765184607247
U3397,CMP0026,24290.28,Google Ads,3872.32,527.2797702669201
U3397,CMP0026,4127.79,Google Ads,3872.32,6.5973369969423965
U4615,CMP9182,23046.09,Email Marketing,1316.24,1650.9033306995682
U9322,CMP5308,13790.46,Google Ads,12115.38,13.826062409928538
U2225,CMP5537,34950.88,Google Ads,8047.86,334.28787280096816
U2225,CMP5537,34950.88,Email Marketing,64771.33,-46.03958263633
U8538,CMP8798,51106.17,Instagram Ads,64471.69,-20.73083550314875
U1085,CMP8780,3064.6,Email Marketing,5243.13,-41.550180903391684
U1085,CMP8780,3064.6,Google Ads,35008.16,-91.24604092303052
U1915,CMP8754,24101.58,Facebook Ads,46689.54,-48.379058778475866
U7405,CMP4449,23197.14,LinkedIn Ads,19044.19,21.806913289564957
U7908,CMP6132,26003.61,Google Ads,4404.13,490.436930789963
U7908,CMP6132,26003.61,LinkedIn Ads,65508.44,-60.30494696561237
U7908,CMP6132,26003.61,Google Ads,11561.48,124.91592771859659
U7908,CMP6132,68698.69,Google Ads,4404.13,1459.8697132010182
U7908,CMP6132,68698.69,LinkedIn Ads,65508.44,4.869983165527984
U7908,CMP6132,68698.69,Google Ads,11561.48,494.20325079488106
U8457,CMP8580,54549.38,Instagram Ads,19526.33,179.36319830710633
U9737,CMP6351,66772.05,Email Marketing,2566.78,2501.3935748291633
U3439,CMP8530,22027.64,Email Marketing,14956.01,47.28286488174319
U3439,CMP8530,61617.42,Email Marketing,14956.01,311.99103236759
U4484,CMP5229,42302.22,Instagram Ads,157313.8,-73.1096572582952
U4484,CMP5229,42302.22,LinkedIn Ads,14375.65,194.2630072379336
U4642,CMP3385,6039.78,YouTube Ads,36734.36,-83.55822722922082
U0827,CMP5550,7144.38,YouTube Ads,2220.98,221.6769173968248
U7305,CMP2933,25425.66,Email Marketing,94631.14,-73.13182531669807
U7305,CMP2933,35523.24,Email Marketing,94631.14,-62.46136314113938
U7673,CMP8741,51572.49,Google Ads,22594.97,128.24765866031242
U4228,CMP7626,52696.38,LinkedIn Ads,4844.62,987.7298941919075
U1850,CMP5413,63548.14,Instagram Ads,12248.76,418.8128430959542
U1753,CMP5712,6016.11,YouTube Ads,12448.31,-51.671271040004626
U1753,CMP5712,6016.11,YouTube Ads,109645.83,-94.51314290748677
U3993,CMP8729,29248.36,LinkedIn Ads,47576.09,-38.522984969971255
U9294,CMP3412,18284.46,Email Marketing,58103.5,-68.53122445291592
U9703,CMP1277,41965.26,Email Marketing,162122.23,-74.11504887392678
U9772,CMP7295,48640.44,Facebook Ads,12544.98,287.7283184190011
U0004,CMP1484,34383.34,Facebook Ads,23642.64,45.42935983460391
U5188,CMP6390,68555.42,YouTube Ads,21996.43,211.66612036589575
U8363,CMP7123,22593.21,Email Marketing,9916.92,127.82486901174961
U1798,CMP8993,32804.88,Google Ads,3254.59,907.9573771196985
U8932,CMP6460,36009.2,Email Marketing,30593.75,17.701164453523997
U2057,CMP9101,48892.9,LinkedIn Ads,18027.28,171.2161790353287
U6814,CMP7975,69825.6,Email Marketing,4626.63,1409.210807866633
U6304,CMP2946,32289.32,LinkedIn Ads,42854.93,-24.65436298694223
U6304,CMP2946,67694.9,LinkedIn Ads,42854.93,57.96292281891486
U6732,CMP9469,3234.54,LinkedIn Ads,58771.82,-94.4964440441014
U6732,CMP9469,10338.46,LinkedIn Ads,58771.82,-82.40915459143515
U1312,CMP9309,39835.8,LinkedIn Ads,27276.53,46.0442365652816
U1450,CMP4579,55820.19,LinkedIn Ads,8044.53,593.890009733322
U1450,CMP4579,68644.98,LinkedIn Ads,8044.53,753.3124993007671
U8766,CMP1280,38815.23,Email Marketing,68376.49,-43.23307616404411
U8766,CMP1280,74240.76,Email Marketing,68376.49,8.57644199051456
U8766,CMP1280,62960.7,Email Marketing,68376.49,-7.9205440349453555
U4739,CMP9404,69272.68,Email Marketing,30348.66,128.25614046880486
U9473,CMP4982,49481.74,Email Marketing,7803.81,534.0715624803781
U4553,CMP0448,21612.16,Instagram Ads,3421.55,531.6482296035423
U4553,CMP0448,31776.86,Instagram Ads,3421.55,828.7270389151116
U2477,CMP4210,60732.16,Google Ads,24526.53,147.6182321755259
U1383,CMP3870,61763.0,LinkedIn Ads,38863.41,58.92326483960104
U2741,CMP8126,63256.11,LinkedIn Ads,28109.29,125.036313617313
U4938,CMP4332,69242.6,Google Ads,2347.08,2850.1593469332106
U8691,CMP6223,69596.28,Email Marketing,69586.25,0.014413767087605433
U5798,CMP6259,49165.89,Email Marketing,1622.7,2929.881678683675
U5798,CMP6259,49165.89,Email Marketing,35564.91,38.24269483600548
U9572,CMP5489,50890.37,Instagram Ads,14077.4,261.50404193956274
U5133,CMP9646,1379.36,Facebook Ads,40409.23,-96.58652243559207
U5760,CMP0196,19453.29,LinkedIn Ads,4858.17,300.4242338164371
U5760,CMP0196,63555.23,LinkedIn Ads,4858.17,1208.2133807585985
U3553,CMP0389,53324.58,YouTube Ads,3141.36,1597.4998089999235
U3553,CMP0389,53324.58,Facebook Ads,46542.16,14.572636938208278
U9275,CMP1416,14431.53,YouTube Ads,1029.95,1301.1874362833148
U9275,CMP1416,14431.53,YouTube Ads,11455.28,25.981468807397114
U6996,CMP7651,57931.38,Email Marketing,18236.93,217.65971575259647
U5451,CMP2654,20401.36,Google Ads,11612.22,75.68871413045913
U8062,CMP1138,57826.52,LinkedIn Ads,23886.94,142.0842518966431
U1154,CMP1741,58459.86,LinkedIn Ads,18492.2,216.13253155384436
U6398,CMP8155,25239.94,Facebook Ads,1204.84,1994.8789880814052
U7834,CMP9415,54786.74,Google Ads,110772.6,-50.54125298133293
U7899,CMP1149,70176.88,YouTube Ads,581.33,11971.780228097638
U1486,CMP5464,72098.72,Email Marketing,11544.94,524.50493462937
U6295,CMP7531,52419.26,Instagram Ads,18880.2,177.64144447622374
U7176,CMP1750,15087.14,Email Marketing,65377.99,-76.92321223090524
U5042,CMP9715,61024.53,Facebook Ads,11650.07,423.8125607828966
U6644,CMP0269,49298.36,Google Ads,4280.73,1051.6344174942126
U1181,CMP7510,33139.3,Email Marketing,19644.87,68.69187731962596
U1181,CMP7510,33139.3,Instagram Ads,1147.64,2787.6041267296364
U1181,CMP7510,37050.44,Email Marketing,19644.87,88.60109534957475
U1181,CMP7510,37050.44,Instagram Ads,1147.64,3128.4026349726396
U0236,CMP7721,67921.18,YouTube Ads,4402.26,1442.8707073185133
U1743,CMP1595,60088.76,LinkedIn Ads,24787.82,142.41244288525576
U6587,CMP1034,43515.56,Facebook Ads,46981.65,-7.377539954429024
U1979,CMP5269,31575.21,Facebook Ads,3636.71,768.2355755614278
U0667,CMP6061,63666.98,YouTube Ads,12485.94,409.9093860774599
U2940,CMP6163,44834.49,Facebook Ads,1169.88,3732.40075905221
U4440,CMP6820,18514.59,Email Marketing,27006.65,-31.444329452190484
U4935,CMP0617,42159.99,YouTube Ads,27703.2,52.184549077362895
U8316,CMP1926,47264.97,YouTube Ads,11633.42,306.2861136278068
U7773,CMP4529,50508.09,Google Ads,8401.21,501.20018425917226
U5478,CMP0886,8503.26,Email Marketing,14710.25,-42.19500008497476
U1161,CMP8805,44758.47,Facebook Ads,1857.07,2310.166014205173
U5344,CMP6866,55527.78,Facebook Ads,35149.61,57.975522345767125
U0891,CMP3277,69645.62,LinkedIn Ads,3770.56,1747.0895569888821
U0891,CMP3277,13906.3,LinkedIn Ads,3770.56,268.8125901722821
U5876,CMP2918,10195.47,LinkedIn Ads,12265.7,-16.878205075943495
U7514,CMP9318,26260.52,Google Ads,2706.65,870.2222304324532
U3764,CMP4836,39491.32,YouTube Ads,9412.38,319.567845752084
U4042,CMP3547,43775.43,YouTube Ads,28360.28,54.354717231282635
U0657,CMP9696,38188.06,Facebook Ads,19178.26,99.12160957250555
U8115,CMP8702,56666.1,LinkedIn Ads,97118.67,-41.652722385922296
U1487,CMP6663,23384.12,Facebook Ads,6018.24,288.5541287818365
U7599,CMP7525,13192.48,YouTube Ads,28136.59,-53.11272616902048
U7599,CMP7525,14482.22,YouTube Ads,28136.59,-48.52887290179798
U1159,CMP6069,40170.84,Email Marketing,79007.69,-49.155784709058075
U1327,CMP6978,69969.06,Instagram Ads,112306.94,-37.698364856170066
U0670,CMP5964,48876.82,Google Ads,7420.8,558.6462376024148
U3910,CMP1098,36278.15,YouTube Ads,16754.83,116.52353381084737
U8251,CMP9505,4793.66,Email Marketing,7889.2,-39.23769203468032
U7704,CMP5657,62034.39,LinkedIn Ads,48707.34,27.36148186289788
U1076,CMP4789,30701.34,LinkedIn Ads,100326.27,-69.398503502622
U1076,CMP4789,6702.64,LinkedIn Ads,100326.27,-93.31915758454889
U2425,CMP2930,15916.02,Instagram Ads,1469.67,982.965563697973
U7765,CMP0372,55524.92,Instagram Ads,67539.63,-17.78912617673506
U8514,CMP4777,43718.82,Facebook Ads,1278.46,3319.6470753875756
U7296,CMP5347,10547.61,LinkedIn Ads,80881.9,-86.95924551722945
U7296,CMP5347,64589.88,LinkedIn Ads,80881.9,-20.14297389156288
U0776,CMP5022,34602.54,Facebook Ads,10732.82,222.39933214197202
U2515,CMP2635,3805.5,Email Marketing,13576.12,-71.96916350179579
U9216,CMP9414,24283.08,Facebook Ads,19579.9,24.02044954264322
U9216,CMP9414,71197.76,Facebook Ads,19579.9,263.626780524926
U4941,CMP2424,69881.87,Instagram Ads,87519.94,-20.153201658959098
U4941,CMP2424,69881.87,Email Marketing,28492.96,145.2601274139296
U4941,CMP2424,69881.87,YouTube Ads,96475.7,-27.565314374500527
U8314,CMP2382,22695.1,LinkedIn Ads,3419.8,563.6382244575706
U8314,CMP2382,22695.1,Google Ads,20310.59,11.740230096713086
U8314,CMP2382,53285.38,LinkedIn Ads,3419.8,1458.143166267033
U8314,CMP2382,53285.38,Google Ads,20310.59,162.3526938409962
U5550,CMP4749,36314.35,YouTube Ads,40555.26,-10.457114564177381
U3611,CMP2285,24982.71,Email Marketing,7946.68,214.3792124509858
U3207,CMP3198,63821.76,YouTube Ads,30226.33,111.14624236551379
U3207,CMP3198,1702.95,YouTube Ads,30226.33,-94.36600473825304
U9914,CMP1432,50257.41,YouTube Ads,18198.52,176.16207252018296
U9914,CMP1432,20922.39,YouTube Ads,18198.52,14.967535821594277
U4664,CMP2424,73331.13,Instagram Ads,87519.94,-16.212088353808284
U4664,CMP2424,73331.13,Email Marketing,28492.96,157.3657843902494
U4664,CMP2424,73331.13,YouTube Ads,96475.7,-23.99005138081402
U7250,CMP9192,54804.04,Google Ads,28926.02,89.4627743464189
U1411,CMP6945,35990.02,Email Marketing,20425.89,76.19805061125854
U1450,CMP8607,55820.19,Instagram Ads,19398.18,187.7599341793921
U1450,CMP8607,68644.98,Instagram Ads,19398.18,253.87330151591541
U3265,CMP2866,41874.62,YouTube Ads,72989.33,-42.629121270191135
U3679,CMP4948,20253.76,YouTube Ads,50341.55,-59.76730950874576
U4010,CMP7743,21333.36,Google Ads,46678.56,-54.29730480117638
U4226,CMP9813,73088.72,Email Marketing,52469.9,39.29647283490153
U2669,CMP1960,24486.33,Instagram Ads,76081.31,-67.81557783376758
U2669,CMP1960,24486.33,Email Marketing,16955.53,44.41500796495305
U5833,CMP2220,40073.72,Instagram Ads,1934.28,1971.7641706474762
U9811,CMP1259,65528.91,YouTube Ads,14963.31,337.9305781942632
U9811,CMP1259,65528.91,Google Ads,13889.44,371.78943139536227
U5762,CMP4933,39224.18,Instagram Ads,25016.56,56.792860409264904
U8248,CMP7945,67356.46,LinkedIn Ads,5944.85,1033.0220274691542
U6838,CMP8613,61549.22,YouTube Ads,134275.1,-54.16185130377858
U7241,CMP0285,72780.78,LinkedIn Ads,37971.99,91.66964912821267
U7241,CMP0285,8165.79,LinkedIn Ads,37971.99,-78.49522766649838
U2333,CMP4992,10056.81,Google Ads,12737.79,-21.04745014637548
U2333,CMP4992,10056.81,Instagram Ads,39269.93,-74.39055786450346
U7066,CMP1288,3184.86,LinkedIn Ads,7257.49,-56.116233022711704
U7066,CMP1288,3184.86,Email Marketing,91735.61,-96.52821843120681
U7066,CMP1288,3184.86,LinkedIn Ads,6881.56,-53.71892419742035
U0710,CMP8413,1512.72,YouTube Ads,2428.0,-37.69686985172982
U5760,CMP2029,19453.29,YouTube Ads,44872.5,-56.64763496573625
U5760,CMP2029,63555.23,YouTube Ads,44872.5,41.63514401916542
U3963,CMP4545,8108.59,YouTube Ads,15584.13,-47.96892736392727
U2815,CMP0230,8077.41,YouTube Ads,17445.06,-53.69800963711218
U7204,CMP8261,62729.61,Facebook Ads,1001.42,6164.066026242736
U7204,CMP8261,62729.61,Email Marketing,44917.28,39.65585182361889
U7204,CMP8261,62729.61,YouTube Ads,40225.78,55.94380021966013
U2026,CMP6949,10841.49,Facebook Ads,18436.82,-41.19652955336115
U5376,CMP5919,21808.16,LinkedIn Ads,67657.1,-67.76663498731101
U5376,CMP5919,21808.16,Email Marketing,35300.39,-38.2211924570805
U5376,CMP5919,7355.24,LinkedIn Ads,67657.1,-89.12865020818215
U5376,CMP5919,7355.24,Email Marketing,35300.39,-79.1638562633444
U7012,CMP5112,63198.57,Email Marketing,23167.7,172.78741523759368
U7178,CMP6021,7061.68,Facebook Ads,4292.76,64.50209189425917
U1061,CMP6469,15619.56,LinkedIn Ads,26555.21,-41.18080783394294
U1061,CMP6469,15619.56,Email Marketing,22379.14,-30.20482467154681
U9535,CMP6624,59369.84,Google Ads,27176.71,118.45852570086666
U7939,CMP6558,57773.97,Instagram Ads,71948.28,-19.70069333137637
U7939,CMP6558,21733.02,Instagram Ads,71948.28,-69.79355170130543
U0487,CMP2002,62400.7,Instagram Ads,26961.87,131.4405491903937
U0487,CMP2002,62400.7,LinkedIn Ads,61234.89,1.9038329292336404
U4961,CMP0439,57192.74,Facebook Ads,71959.15,-20.520545337180884
U4961,CMP0439,57192.74,YouTube Ads,39039.9,46.498172382613674
U8033,CMP8519,67520.55,LinkedIn Ads,13014.05,418.8281126935888
U8033,CMP8519,26263.46,LinkedIn Ads,13014.05,101.80850695978579
U6286,CMP8857,28692.99,YouTube Ads,1309.27,2091.5258120937624
U2690,CMP0590,53976.57,Google Ads,32712.48,65.00298968467081
U2690,CMP0590,23950.12,Google Ads,32712.48,-26.785985043017224
U8838,CMP7987,42497.46,Google Ads,61841.49,-31.28001928802168
U8838,CMP7987,42497.46,Google Ads,25412.49,67.23060195990239
U5780,CMP8302,2839.92,Google Ads,24623.71,-88.46672576959362
U5592,CMP2101,26376.87,Instagram Ads,4290.54,514.7680711518829
U5592,CMP2101,26376.87,YouTube Ads,11158.63,136.38089980580054
U5114,CMP6750,51833.36,Instagram Ads,4924.7,952.5181229313463
U0613,CMP4996,32118.63,Google Ads,4096.74,684.004598778541
U0613,CMP4996,51416.26,Google Ads,4096.74,1155.053042174998
U5186,CMP6901,24689.79,Instagram Ads,4352.22,467.2918648413913
U5564,CMP8002,27727.57,Google Ads,28682.79,-3.330289696364967
U3508,CMP3306,22826.02,LinkedIn Ads,22093.35,3.316246743929743
U3508,CMP3306,55160.77,LinkedIn Ads,22093.35,149.67137170234483
U1553,CMP6587,5744.78,Facebook Ads,23433.16,-75.4843990311166
U4946,CMP8701,49353.15,Facebook Ads,13209.45,273.62002202968324
U4946,CMP8701,49353.15,Facebook Ads,1018.58,4745.289520705295
U4946,CMP8701,49353.15,LinkedIn Ads,15165.97,225.4203324943937
U4946,CMP8701,50011.66,Facebook Ads,13209.45,278.6051652415506
U4946,CMP8701,50011.66,Facebook Ads,1018.58,4809.939327298788
U4946,CMP8701,50011.66,LinkedIn Ads,15165.97,229.76235611701728
U8972,CMP3279,52972.38,LinkedIn Ads,28324.92,87.01687418711155
U4390,CMP3057,46370.85,YouTube Ads,25231.01,83.7851516843757
U7578,CMP7107,56172.69,YouTube Ads,12000.55,368.0842961364271
U3336,CMP4920,20350.8,LinkedIn Ads,46691.66,-56.414486013133825
U3336,CMP4920,20350.8,LinkedIn Ads,10439.06,94.94858732491241
U3336,CMP4920,22063.06,LinkedIn Ads,46691.66,-52.74732147025829
U3336,CMP4920,22063.06,LinkedIn Ads,10439.06,111.35102202688749
U2457,CMP4202,59930.58,Email Marketing,19051.67,214.56864411361317
U2457,CMP4202,33157.5,Email Marketing,19051.67,74.03986107254642
U3310,CMP7605,2913.78,LinkedIn Ads,35804.68,-91.86201356917587
U7961,CMP4552,67315.53,Email Marketing,20538.74,227.74907321481254
U1480,CMP9857,11186.6,Instagram Ads,18676.05,-40.10189520803382
U1480,CMP9857,11186.6,YouTube Ads,12431.82,-10.016393416249587
U8606,CMP9355,7450.96,Email Marketing,12076.36,-38.30127621236863
U6929,CMP2004,13755.21,Instagram Ads,53857.63,-74.46005329235616
U6140,CMP7201,41271.57,LinkedIn Ads,8571.5,381.4976375196873
U6140,CMP7201,41271.57,Instagram Ads,33211.96,24.26719169841226
U5050,CMP4037,45731.74,Instagram Ads,16613.96,175.2609251496934
U5068,CMP0896,36290.88,Email Marketing,27542.55,31.762963124329442
U5068,CMP0896,67809.42,Email Marketing,27542.55,146.1987724448172
U4187,CMP2000,61836.04,YouTube Ads,17313.33,257.15855932971874
U4187,CMP2000,61836.04,Email Marketing,46765.82,32.22485995113525
U6657,CMP4873,6697.02,Facebook Ads,25024.4,-73.23803967327888
U6921,CMP8056,20127.03,LinkedIn Ads,127533.87,-84.21828648342593
U6921,CMP8056,20127.03,LinkedIn Ads,37002.87,-45.606840766675674
U7427,CMP5765,4618.34,LinkedIn Ads,100794.85,-95.41807939592152
U3279,CMP3011,43503.84,Email Marketing,25877.44,68.11492945206325
U2132,CMP2586,59603.68,Facebook Ads,114770.52,-48.067082034654895
U9717,CMP7398,7016.62,LinkedIn Ads,15797.47,-55.58390046001036
U9717,CMP7398,7016.62,Email Marketing,1526.65,359.60894769593546
U9151,CMP2981,17731.52,LinkedIn Ads,30355.49,-41.58710664858317
U6571,CMP7577,20066.72,Facebook Ads,50863.37,-60.54779697059003
U7130,CMP6029,9549.54,Facebook Ads,2777.23,243.85124746600036
U2134,CMP3329,16755.82,Facebook Ads,19126.62,-12.395289915311745
U2392,CMP4637,18234.81,Email Marketing,30955.14,-41.09278782134405
U0170,CMP4069,24751.02,Instagram Ads,78189.55,-68.34484915183678
U9785,CMP6514,42107.25,Email Marketing,27366.39,53.86483200743686
U9802,CMP5454,4129.26,Facebook Ads,58871.56,-92.98598508345965
U9802,CMP5454,53502.58,Facebook Ads,58871.56,-9.119819484994105
U6077,CMP8267,43851.15,YouTube Ads,49565.66,-11.529171607923715
U6077,CMP8267,1618.56,YouTube Ads,49565.66,-96.73451337074903
U1469,CMP2784,45071.66,YouTube Ads,50517.11,-10.779417112340743
U1469,CMP2784,32895.03,YouTube Ads,50517.11,-34.88338901413798
U1469,CMP2784,51136.68,YouTube Ads,50517.11,1.2264557493490813
U1469,CMP2784,21184.78,YouTube Ads,50517.11,-58.06414895863996
U1469,CMP2784,63254.73,YouTube Ads,50517.11,25.214466940013004
U5908,CMP1915,65862.52,Instagram Ads,2022.51,3156.474380843605
U8050,CMP4322,69271.82,YouTube Ads,65582.64,5.625238630222888
U0588,CMP7209,53167.74,Google Ads,2273.34,2238.7500329911054
U9190,CMP1901,9102.45,LinkedIn Ads,4387.03,107.48547422743864
U2960,CMP2426,61825.95,Google Ads,4949.32,1149.180695529891
U2959,CMP9596,57792.81,Facebook Ads,971.54,5848.577516108446
U1999,CMP1546,69739.27,Instagram Ads,2812.48,2379.636121856867
U7862,CMP5301,44869.66,Facebook Ads,1403.69,3096.550520414052
U2119,CMP5398,48540.57,Google Ads,61174.13,-20.65180166845037
U2917,CMP0910,2273.02,Email Marketing,3423.42,-33.603823077507286
U2526,CMP2670,60231.7,LinkedIn Ads,32959.85,82.7426399088588
U6021,CMP5081,33824.1,Email Marketing,9881.18,242.30830730742682
U6034,CMP7806,47578.46,Instagram Ads,49191.85,-3.279791266236174
U6034,CMP7806,8478.9,Instagram Ads,49191.85,-82.7636081993257
U2541,CMP0663,48806.49,YouTube Ads,55157.13,-11.513724517573703
U2541,CMP0663,48806.49,Facebook Ads,3766.05,1195.9596925160313
U4922,CMP4763,67790.6,LinkedIn Ads,12826.54,428.51821301769616
U1254,CMP4074,38665.88,YouTube Ads,30749.96,25.742862754943417
U1254,CMP4074,58628.67,YouTube Ads,30749.96,90.6625894797912
U1340,CMP1549,55733.32,LinkedIn Ads,36634.86,52.13193117156719
U4877,CMP2942,34533.62,Facebook Ads,1662.19,1977.597627226731
U3459,CMP7372,73677.33,YouTube Ads,28116.68,162.04135765673615
U0218,CMP1743,34917.1,LinkedIn Ads,510.06,6745.684821393562
U5911,CMP9862,50876.34,Email Marketing,33709.06,50.927792112862235
U0261,CMP4959,2741.04,Google Ads,894.16,206.5491634606782
U3128,CMP2379,35159.34,Email Marketing,31611.87,11.22195555024109
U7296,CMP6913,10547.61,Google Ads,917.29,1049.8664544473395
U7296,CMP6913,10547.61,Google Ads,7133.98,47.850288338346914
U7296,CMP6913,64589.88,Google Ads,917.29,6941.380588472566
U7296,CMP6913,64589.88,Google Ads,7133.98,805.3835306518941
U0835,CMP3976,47557.94,Facebook Ads,40530.66,17.338182995292943
