Conversion_id,User_id,Revenue,Conversion_date,Revenue_Log,Revenue_Rank,High_Value_Conversion,Revenue_Category
CONV00344,U0508,30562.22,08/22/2025,10.327552604221944,783.0,1,Very High
CONV00345,U6706,46315.89,01/09/2026,10.74326196836929,137.0,1,Very High
CONV00346,U6438,24801.94,10/21/2025,10.118717473513865,1027.0,0,Very High
CONV00347,U9834,1773.92,09/08/2025,7.481510630471279,1947.0,0,Very High
CONV00348,U7716,5011.28,09/25/2025,8.519646180377304,1819.0,0,Very High
CONV00349,U0732,13538.34,06/10/2025,9.51335480081736,1469.0,0,Very High
CONV00350,U1585,40504.92,02/26/2025,10.609203415251928,363.0,1,Very High
CONV00351,U6859,46849.89,10/20/2025,10.754725284284424,114.0,1,Very High
CONV00352,U8227,28788.53,11/08/2025,10.26776705836008,855.0,1,Very High
CONV00353,U3472,21457.06,04/30/2025,9.973855611352723,1170.0,0,Very High
CONV00354,U5239,28040.03,02/21/2025,10.241424073712109,903.0,1,Very High
CONV00355,U9627,21014.9,09/29/2025,9.95303457307465,1184.0,0,Very High
CONV00356,U1731,14661.6,11/02/2025,9.593055313057826,1416.0,0,Very High
CONV00357,U9978,14133.0,09/04/2025,9.5563385212508,1440.0,0,Very High
CONV00358,U3893,46081.33,02/23/2025,10.738184858327555,151.0,1,Very High
CONV00359,U1610,48723.86,05/11/2025,10.79394465110329,49.0,1,Very High
CONV00360,U3080,41286.49,09/07/2025,10.62831482749496,326.0,1,Very High
CONV00361,U1076,20467.56,07/03/2025,9.926645329331832,1202.0,0,Very High
CONV00362,U0945,3002.68,05/19/2025,8.007593482576052,1903.0,0,Very High
CONV00363,U2030,18937.1,01/03/2026,9.84893104491814,1261.0,0,Very High
CONV00364,U2680,34598.1,05/22/2025,10.451582949146816,620.0,1,Very High
CONV00365,U3627,10733.18,12/18/2025,9.281188321740949,1590.0,0,Very High
CONV00366,U0146,9073.43,09/25/2025,9.11321584724307,1663.0,0,Very High
CONV00367,U4512,17761.11,08/13/2025,9.784822815795556,1297.0,0,Very High
CONV00368,U8381,32543.43,12/25/2025,10.39036151164202,709.0,1,Very High
CONV00369,U4530,14205.8,12/14/2025,9.561476002205591,1437.0,0,Very High
CONV00370,U6621,7426.51,12/05/2025,8.912945953683888,1723.0,0,Very High
CONV00371,U9553,9900.8,01/21/2026,9.200471837777576,1627.0,0,Very High
CONV00372,U5874,8914.34,10/08/2025,9.09552866753972,1669.0,0,Very High
CONV00373,U9160,17113.81,04/06/2025,9.7476994495296,1328.0,0,Very High
CONV00374,U5429,15055.53,08/06/2025,9.619567063118447,1398.0,0,Very High
CONV00375,U1167,6430.89,09/20/2025,8.769023708722512,1764.0,0,Very High
CONV00376,U2251,49365.98,05/11/2025,10.807037058630431,21.0,1,Very High
CONV00377,U5450,31907.7,11/20/2025,10.37063397886234,734.0,1,Very High
CONV00378,U8022,21968.72,02/28/2025,9.997420420645645,1140.0,0,Very High
CONV00379,U3268,16449.55,08/06/2025,9.708114190285048,1351.0,0,Very High
CONV00380,U3708,6882.07,01/03/2026,8.836820052330669,1749.0,0,Very High
CONV00381,U4886,26254.28,06/14/2025,10.1756223906504,974.0,1,Very High
CONV00382,U5886,45951.17,04/19/2025,10.735356351913588,155.0,1,Very High
CONV00383,U0360,6596.52,11/20/2025,8.794449099824192,1760.0,0,Very High
CONV00384,U0797,5851.62,11/27/2025,8.674644703212955,1784.0,0,Very High
CONV00385,U2025,35242.48,10/14/2025,10.470035826593358,592.0,1,Very High
CONV00386,U4424,7289.59,12/11/2025,8.89433975451246,1729.0,0,Very High
CONV00387,U8155,39008.97,05/08/2025,10.571572533466826,420.0,1,Very High
CONV00388,U8981,46689.66,09/22/2025,10.751299423654322,122.0,1,Very High
CONV00389,U8096,25829.41,04/10/2025,10.159307758979784,990.0,1,Very High
CONV00390,U4328,40752.33,09/22/2025,10.615292833121703,352.0,1,Very High
CONV00391,U1557,7350.52,02/13/2025,8.902662373547235,1727.0,0,Very High
CONV00392,U1523,6134.68,07/22/2025,8.721876190448578,1773.0,0,Very High
CONV00393,U2733,36457.35,03/29/2025,10.503925792134558,547.0,1,Very High
CONV00394,U7179,39068.63,04/22/2025,10.573100717822548,416.0,1,Very High
CONV00395,U1851,3635.13,08/19/2025,8.198675208233583,1878.0,0,Very High
CONV00396,U9258,17245.88,05/11/2025,9.755386536535417,1322.0,0,Very High
CONV00397,U6306,49395.69,03/19/2025,10.80763869688256,19.0,1,Very High
CONV00398,U2710,12424.14,02/16/2025,9.427477118506983,1518.0,0,Very High
CONV00399,U3851,40162.43,02/24/2025,10.600712159085058,374.0,1,Very High
CONV00400,U0292,2273.68,03/11/2025,7.729594662150938,1929.0,0,Very High
CONV00401,U8329,33737.98,11/14/2025,10.42640912446338,662.0,1,Very High
CONV00402,U5440,23920.12,11/04/2025,10.082517029710893,1056.0,0,Very High
CONV00403,U3634,41579.25,02/01/2025,10.63538057389994,310.0,1,Very High
CONV00404,U2690,35984.38,10/03/2025,10.490868023841683,562.0,1,Very High
CONV00405,U6438,39180.31,05/13/2025,10.575955126365818,414.0,1,Very High
CONV00406,U9648,33093.61,04/04/2025,10.407125708226149,682.0,1,Very High
CONV00407,U9065,46256.36,09/03/2025,10.741975865415052,142.0,1,Very High
CONV00408,U1697,30504.96,07/28/2025,10.325677353341554,787.0,1,Very High
CONV00409,U4483,22915.86,07/27/2025,10.03962816318876,1102.0,0,Very High
CONV00410,U4898,16038.58,01/18/2026,9.682814696539031,1364.0,0,Very High
CONV00411,U5658,32679.28,01/10/2026,10.39452711686869,700.0,1,Very High
CONV00412,U1891,29348.91,07/30/2025,10.287044758812018,828.0,1,Very High
CONV00413,U0210,19353.08,09/26/2025,9.870658528944798,1240.0,0,Very High
CONV00414,U4106,39325.69,03/22/2025,10.579658702209684,408.0,1,Very High
CONV00415,U9206,28282.89,05/02/2025,10.250047663591976,888.0,1,Very High
CONV00416,U6350,48308.74,08/03/2025,10.785388475625462,60.0,1,Very High
CONV00417,U3696,32557.8,12/15/2025,10.390802964400455,707.0,1,Very High
CONV00418,U4820,4186.22,09/17/2025,8.339792308226071,1849.0,0,Very High
CONV00419,U4573,8465.98,11/08/2025,9.04392917152776,1682.0,0,Very High
CONV00420,U0655,3017.34,04/18/2025,8.012462290371426,1902.0,0,Very High
CONV00421,U5208,26270.01,10/22/2025,10.176221328838125,972.0,1,Very High
CONV00422,U5725,16928.23,05/05/2025,9.736796992698896,1332.0,0,Very High
CONV00423,U0145,22560.53,03/28/2025,10.024001522461315,1115.0,0,Very High
CONV00424,U6323,14500.04,06/10/2025,9.581975649974543,1424.0,0,Very High
CONV00425,U0719,16355.48,06/03/2025,9.70237942808253,1355.0,0,Very High
CONV00426,U3454,11052.17,12/31/2025,9.310472543632375,1576.0,0,Very High
CONV00427,U1182,23231.65,12/28/2025,10.053313895883266,1084.0,0,Very High
CONV00428,U9144,11768.46,02/14/2025,9.373263319847542,1552.0,0,Very High
CONV00429,U0277,26974.3,08/08/2025,10.202676911473205,941.0,1,Very High
CONV00430,U5861,39451.15,09/24/2025,10.58284382415527,396.0,1,Very High
CONV00431,U6474,8238.01,12/12/2025,9.016635470054386,1695.0,0,Very High
CONV00432,U2361,45751.36,06/27/2025,10.730998654072677,159.0,1,Very High
CONV00433,U0685,20007.04,01/20/2025,9.903889471755775,1212.0,0,Very High
CONV00434,U8398,11429.0,04/09/2025,9.343996756788856,1563.0,0,Very High
CONV00435,U0892,27708.4,10/18/2025,10.229526984789686,916.0,1,Very High
CONV00436,U5421,32945.91,07/05/2025,10.40265275708098,688.0,1,Very High
CONV00437,U5380,34826.18,11/16/2025,10.458153395396614,613.0,1,Very High
CONV00438,U0080,11465.52,07/03/2025,9.347186763913903,1561.0,0,Very High
CONV00439,U7864,38850.96,09/09/2025,10.567513804973665,430.0,1,Very High
CONV00440,U8825,44373.62,04/13/2025,10.700422963360769,209.0,1,Very High
CONV00441,U9485,45362.03,08/13/2025,10.722452735112483,170.0,1,Very High
CONV00442,U5994,38721.17,08/12/2025,10.56416758320857,436.0,1,Very High
CONV00443,U5962,12324.6,10/15/2025,9.419433679267565,1525.0,0,Very High
CONV00444,U9271,36734.22,01/03/2026,10.511491246875426,530.0,1,Very High
CONV00445,U6053,10735.32,05/29/2025,9.28138766502658,1589.0,0,Very High
CONV00446,U5310,31861.57,03/02/2025,10.369187245621934,737.0,1,Very High
CONV00447,U6202,44962.22,07/09/2025,10.713600101220122,187.0,1,Very High
CONV00448,U5654,30408.44,09/23/2025,10.322508365506785,794.0,1,Very High
CONV00449,U4601,8289.19,05/08/2025,9.022828167046434,1694.0,0,Very High
CONV00450,U7890,10929.85,12/17/2025,9.299344345758918,1581.0,0,Very High
CONV00451,U2640,2439.95,03/28/2025,7.800142586774733,1925.0,0,Very High
CONV00452,U6643,1421.69,11/26/2025,7.260304724743686,1967.0,0,Very High
CONV00453,U7892,20832.96,04/02/2025,9.94433962660399,1193.0,0,Very High
CONV00454,U5615,3907.72,09/02/2025,8.270965233654653,1864.0,0,Very High
CONV00455,U6878,9282.4,04/15/2025,9.13598313799008,1651.0,0,Very High
CONV00456,U7902,30372.0,12/30/2025,10.321309334853664,795.0,1,Very High
CONV00457,U0712,11859.57,01/18/2026,9.3809747321051,1544.0,0,Very High
CONV00458,U4171,43023.14,09/11/2025,10.66951663250112,252.0,1,Very High
CONV00459,U0117,26228.21,11/04/2025,10.174628954222074,975.0,1,Very High
CONV00460,U6981,13434.49,12/17/2025,9.505654992286257,1475.0,0,Very High
CONV00461,U3338,28099.35,08/05/2025,10.24353731076028,899.0,1,Very High
CONV00462,U9465,36921.23,07/23/2025,10.516569087659468,523.0,1,Very High
CONV00463,U1643,39411.02,05/15/2025,10.581826124901893,401.0,1,Very High
CONV00464,U0087,46330.16,03/01/2025,10.743570015869755,136.0,1,Very High
CONV00465,U0619,32980.67,07/25/2025,10.40370723158114,685.0,1,Very High
CONV00466,U8490,39305.99,06/12/2025,10.579157644637096,409.0,1,Very High
CONV00467,U5894,48794.47,05/05/2025,10.795392759663612,43.0,1,Very High
CONV00468,U8483,3896.55,01/10/2025,8.268103429586013,1866.0,0,Very High
CONV00469,U5694,48171.33,06/05/2025,10.782540068809451,64.0,1,Very High
CONV00470,U1745,15065.47,11/13/2025,9.620227023969676,1396.0,0,Very High
CONV00471,U4099,28376.85,01/15/2026,10.253364190268526,886.0,1,Very High
CONV00472,U0449,3843.94,09/24/2025,8.254513277136585,1868.0,0,Very High
CONV00473,U5786,35190.52,09/30/2025,10.468560423472022,594.0,1,Very High
CONV00474,U1246,16036.7,10/17/2025,9.682697479617762,1365.0,0,Very High
CONV00475,U3848,11845.77,05/30/2025,9.379810535568614,1545.0,0,Very High
CONV00476,U1286,30884.44,01/06/2026,10.338040154426448,770.0,1,Very High
CONV00477,U9413,49227.54,06/19/2025,10.80422881559909,25.0,1,Very High
CONV00478,U0888,47012.89,09/28/2025,10.758198368946134,112.0,1,Very High
CONV00479,U8491,916.72,09/14/2025,6.821892333201961,1983.0,0,High
CONV00480,U4255,12238.39,04/21/2025,9.412414718223124,1527.0,0,Very High
CONV00481,U6100,22811.09,07/24/2025,10.035045937560598,1105.0,0,Very High
CONV00482,U3864,19353.73,10/16/2025,9.870692113030698,1239.0,0,Very High
CONV00483,U8471,39373.98,10/10/2025,10.580885868191295,406.0,1,Very High
CONV00484,U2677,13087.34,02/26/2025,9.479477036500215,1485.0,0,Very High
CONV00485,U9181,1481.85,10/16/2025,7.301721190697281,1965.0,0,Very High
CONV00486,U8822,16591.97,04/16/2025,9.716734390669831,1343.0,0,Very High
CONV00487,U7599,8794.99,12/15/2025,9.082051214793603,1672.0,0,Very High
CONV00488,U1297,16017.36,04/13/2025,9.68149084334702,1367.0,0,Very High
CONV00489,U7290,26286.32,07/19/2025,10.1768419726266,971.0,1,Very High
CONV00490,U4123,10923.29,01/06/2026,9.29874402929359,1582.0,0,Very High
CONV00491,U0882,38367.32,01/16/2025,10.55498739807603,456.0,1,Very High
CONV00492,U5069,14566.68,05/18/2025,9.586560655213416,1419.0,0,Very High
CONV00493,U5847,48761.59,07/03/2025,10.794718699493805,44.0,1,Very High
CONV00494,U8836,23098.9,04/24/2025,10.047583567496186,1091.0,0,Very High
CONV00495,U5689,40333.03,09/18/2025,10.60495080848887,371.0,1,Very High
CONV00496,U0002,14694.73,10/12/2025,9.595312254379971,1414.0,0,Very High
CONV00497,U7053,39939.99,06/16/2025,10.59515839384338,381.0,1,Very High
CONV00498,U2676,19228.72,12/05/2025,9.864212277894396,1251.0,0,Very High
CONV00499,U4455,26831.24,06/03/2025,10.197359428566816,944.0,1,Very High
CONV00500,U7461,35173.39,11/28/2025,10.4680735399701,597.0,1,Very High
CONV00501,U0363,13825.16,04/28/2025,9.534317728838078,1453.0,0,Very High
CONV00502,U8087,15923.05,05/17/2025,9.675585824029872,1371.0,0,Very High
CONV00503,U1315,38894.82,03/18/2025,10.56864206881998,428.0,1,Very High
CONV00504,U6252,35876.78,01/19/2025,10.487873441348826,567.0,1,Very High
CONV00505,U8539,19761.59,01/06/2026,9.891546035587051,1225.0,0,Very High
CONV00506,U8535,32106.74,03/10/2025,10.37685240154832,727.0,1,Very High
CONV00507,U7114,39822.32,07/04/2025,10.592207949331018,383.0,1,Very High
CONV00508,U7787,18884.23,12/21/2025,9.84613541405042,1262.0,0,Very High
CONV00509,U0984,8118.96,02/17/2025,9.002080507035217,1699.0,0,Very High
CONV00510,U5691,1556.97,08/25/2025,7.351138970789592,1956.0,0,Very High
CONV00511,U7169,35003.37,10/20/2025,10.463228189820404,604.0,1,Very High
CONV00512,U4511,3909.39,11/07/2025,8.271392392250808,1863.0,0,Very High
CONV00513,U8290,44205.15,08/02/2025,10.696619198658173,218.0,1,Very High
CONV00514,U8831,34319.6,08/11/2025,10.443501035966564,636.0,1,Very High
CONV00515,U5277,33115.11,02/27/2025,10.407775149910384,681.0,1,Very High
CONV00516,U1618,41896.83,02/07/2025,10.642989314592947,300.0,1,Very High
CONV00517,U9928,46091.24,02/26/2025,10.738399885097698,149.0,1,Very High
CONV00518,U6815,41270.33,07/16/2025,10.627923349026483,327.0,1,Very High
CONV00519,U3538,36396.01,10/10/2025,10.50224190739378,550.0,1,Very High
CONV00520,U2932,21051.64,10/16/2025,9.9547812469236,1181.0,0,Very High
CONV00521,U1706,20377.08,04/06/2025,9.92221509232886,1205.0,0,Very High
CONV00522,U9013,38327.13,06/29/2025,10.553939370333453,457.0,1,Very High
CONV00523,U9016,22651.24,05/23/2025,10.02801402226851,1111.0,0,Very High
CONV00524,U2214,49227.52,06/10/2025,10.804228409330612,26.0,1,Very High
CONV00525,U9115,5167.21,11/03/2025,8.550281679311794,1813.0,0,Very High
CONV00526,U4094,15364.97,05/18/2025,9.639910603063315,1385.0,0,Very High
CONV00527,U2833,29023.51,10/06/2025,10.275895924425312,843.0,1,Very High
CONV00528,U6252,38659.62,02/21/2025,10.562576789881527,440.0,1,Very High
CONV00529,U9869,31793.58,01/07/2025,10.367051113990106,742.0,1,Very High
CONV00530,U5355,8083.28,10/06/2025,8.997676714242342,1702.0,0,Very High
CONV00531,U7077,7043.36,05/31/2025,8.859982575635545,1736.0,0,Very High
CONV00532,U1394,38804.34,07/28/2025,10.56631314500736,432.0,1,Very High
CONV00533,U9361,49855.4,04/27/2025,10.816902152304785,3.0,1,Very High
CONV00534,U9438,20972.31,02/26/2025,9.951005955979646,1186.0,0,Very High
CONV00535,U4995,41168.41,04/22/2025,10.625450783837849,336.0,1,Very High
CONV00536,U3272,38007.82,01/13/2026,10.545573517039422,467.0,1,Very High
CONV00537,U2420,34842.86,05/31/2025,10.45863221702232,612.0,1,Very High
CONV00538,U3472,37642.58,05/02/2025,10.535917700759915,487.0,1,Very High
CONV00539,U0302,33344.65,07/13/2025,10.414682608053806,672.0,1,Very High
CONV00540,U4445,47286.24,01/30/2025,10.763995770644382,101.0,1,Very High
CONV00541,U5902,43436.82,03/17/2025,10.679085769186488,241.0,1,Very High
CONV00542,U5169,4857.02,09/12/2025,8.488386226474187,1826.0,0,Very High
CONV00543,U8674,19973.29,06/11/2025,9.902201225572218,1213.0,0,Very High
CONV00544,U3870,3569.48,09/22/2025,8.180455319517097,1882.0,0,Very High
CONV00545,U6437,36629.54,12/19/2025,10.50863759767894,535.0,1,Very High
CONV00546,U9919,7022.72,07/08/2025,8.85704827119465,1739.0,0,Very High
CONV00547,U5063,26428.37,12/23/2025,10.182231170764863,966.0,1,Very High
CONV00548,U8733,42056.36,03/06/2025,10.646789679811697,294.0,1,Very High
CONV00549,U4486,7011.52,03/19/2025,8.855452401876796,1740.0,0,Very High
CONV00550,U3784,4434.03,01/11/2026,8.397289659095097,1842.0,0,Very High
CONV00551,U6127,23955.42,04/10/2025,10.083991625372928,1055.0,0,Very High
CONV00552,U4422,33731.28,08/06/2025,10.42621052138343,663.0,1,Very High
CONV00553,U5324,20540.91,08/24/2025,9.930222468448504,1200.0,0,Very High
CONV00554,U9729,43851.26,10/27/2025,10.688581535810878,229.0,1,Very High
CONV00555,U4026,49199.62,09/24/2025,10.803661504027016,28.0,1,Very High
CONV00556,U3111,44277.68,06/23/2025,10.698258576080134,213.0,1,Very High
CONV00557,U8471,32482.02,03/16/2025,10.38847277024878,712.0,1,Very High
CONV00558,U8953,16511.32,03/11/2025,9.711862047938464,1346.0,0,Very High
CONV00559,U7450,34740.01,03/17/2025,10.455676112487046,616.0,1,Very High
CONV00560,U7363,26428.96,12/03/2025,10.182253494165485,965.0,1,Very High
CONV00561,U2800,33146.75,06/25/2025,10.408730120007345,679.0,1,Very High
CONV00562,U7312,6318.92,06/01/2025,8.751461828832939,1769.0,0,Very High
CONV00563,U8170,44193.79,10/13/2025,10.696362187815016,219.0,1,Very High
CONV00564,U1301,12613.3,11/21/2025,9.442586370038928,1509.0,0,Very High
CONV00565,U0903,7696.03,12/02/2025,8.948589819149172,1713.0,0,Very High
CONV00566,U1785,33768.48,08/21/2025,10.42731271497856,661.0,1,Very High
CONV00567,U5902,15315.08,01/30/2025,9.636658535879445,1388.0,0,Very High
CONV00568,U2205,14083.72,03/20/2025,9.552845800808653,1445.0,0,Very High
CONV00569,U1791,26682.86,10/22/2025,10.191814167225926,955.0,1,Very High
CONV00570,U4255,18015.74,10/01/2025,9.799056604696236,1289.0,0,Very High
CONV00571,U2948,14879.16,11/15/2025,9.607784061017446,1407.0,0,Very High
CONV00572,U3397,2751.86,11/23/2025,7.920395650235279,1913.0,0,Very High
CONV00573,U4615,15364.06,05/28/2025,9.63985137953581,1386.0,0,Very High
CONV00574,U9322,9193.64,11/22/2025,9.126375984559086,1659.0,0,Very High
CONV00575,U2225,23300.59,10/01/2025,10.056276877568871,1081.0,0,Very High
CONV00576,U8538,34070.78,06/20/2025,10.436224754667435,651.0,1,Very High
CONV00577,U1085,2043.07,03/30/2025,7.622698197312537,1933.0,0,Very High
CONV00578,U1915,16067.72,06/08/2025,9.684629804034628,1363.0,0,Very High
CONV00579,U7405,15464.76,06/07/2025,9.646383827138322,1382.0,0,Very High
CONV00580,U7908,17335.74,09/29/2025,9.76058322804584,1316.0,0,Very High
CONV00581,U8457,36366.25,12/27/2025,10.50142392335438,551.0,1,Very High
CONV00582,U9737,44514.7,02/17/2025,10.70359721492064,203.0,1,Very High
CONV00583,U3439,14685.09,07/01/2025,9.59465606627822,1415.0,0,Very High
CONV00584,U4484,28201.48,03/03/2025,10.247165196321834,892.0,1,Very High
CONV00585,U4642,4026.52,11/09/2025,8.300906080898514,1857.0,0,Very High
CONV00586,U0827,4762.92,03/08/2025,8.468826137722942,1828.0,0,Very High
CONV00587,U7305,16950.44,11/18/2025,9.738108064952272,1331.0,0,Very High
CONV00588,U7673,34381.66,03/13/2025,10.445307646508176,632.0,1,Very High
CONV00589,U4228,35130.92,07/27/2025,10.46686539790815,601.0,1,Very High
CONV00590,U1850,42365.43,07/08/2025,10.654111582341198,275.0,1,Very High
CONV00591,U1753,4010.74,06/25/2025,8.296980341398603,1858.0,0,Very High
CONV00592,U3993,19498.91,10/18/2025,9.878165129156573,1232.0,0,Very High
CONV00593,U9294,12189.64,07/16/2025,9.408423723147994,1531.0,0,Very High
CONV00594,U9703,27976.84,11/28/2025,10.239168047240982,904.0,1,Very High
CONV00595,U9772,32426.96,07/15/2025,10.386776292604925,716.0,1,Very High
CONV00596,U0004,22922.23,03/26/2025,10.039906085856057,1101.0,0,Very High
CONV00597,U5188,45703.61,06/12/2025,10.72995444706825,162.0,1,Very High
CONV00598,U8363,15062.14,08/06/2025,9.620005978956907,1397.0,0,Very High
CONV00599,U1798,21869.92,06/12/2025,9.992913179544148,1142.0,0,Very High
CONV00600,U8932,24006.13,04/25/2025,10.086106148542902,1050.0,0,Very High
CONV00601,U2057,32595.27,03/14/2025,10.39195314363074,701.0,1,Very High
CONV00602,U6814,46550.4,09/10/2025,10.748312357440934,127.0,1,Very High
CONV00603,U6304,21526.21,07/01/2025,9.97707299533802,1164.0,0,Very High
CONV00604,U6732,2156.36,10/08/2025,7.676640530933254,1930.0,0,Very High
CONV00605,U1312,26557.2,04/10/2025,10.18709383020947,959.0,1,Very High
CONV00606,U1450,37213.46,06/05/2025,10.524452674410622,505.0,1,Very High
CONV00607,U8766,25876.82,01/21/2025,10.161141510136428,985.0,1,Very High
CONV00608,U4739,46181.79,04/19/2025,10.740362496847927,145.0,1,Very High
CONV00609,U9473,32987.83,04/06/2025,10.403924298301206,684.0,1,Very High
CONV00610,U4553,14408.11,06/06/2025,9.57561592442136,1428.0,0,Very High
CONV00611,U2477,40488.11,12/12/2025,10.608788328048645,364.0,1,Very High
CONV00612,U1383,41175.33,04/11/2025,10.625618855677782,333.0,1,Very High
CONV00613,U2741,42170.74,04/19/2025,10.649505607449722,282.0,1,Very High
CONV00614,U4938,46161.73,09/08/2025,10.73992804154754,148.0,1,Very High
CONV00615,U8691,46397.52,08/25/2025,10.745022841153917,134.0,1,Very High
CONV00616,U5798,32777.26,08/18/2025,10.397520769741924,694.0,1,Very High
CONV00617,U9572,33926.91,07/27/2025,10.431993258474654,655.0,1,Very High
CONV00618,U5133,919.57,10/10/2025,6.8249930434091866,1981.0,0,High
CONV00619,U5760,12968.86,04/24/2025,9.470383483111908,1487.0,0,Very High
CONV00620,U3553,35549.72,11/06/2025,10.478715688190851,579.0,1,Very High
CONV00621,U9275,9621.02,04/14/2025,9.171809500827182,1640.0,0,Very High
CONV00622,U6996,38620.92,12/29/2025,10.561575269920231,444.0,1,Very High
CONV00623,U5451,13600.91,02/14/2025,9.517965503039676,1466.0,0,Very High
CONV00624,U8062,38551.01,03/03/2025,10.55976351771005,448.0,1,Very High
CONV00625,U1154,38973.24,10/20/2025,10.570656194056577,422.0,1,Very High
CONV00626,U6398,16826.63,05/29/2025,9.73077745730444,1335.0,0,Very High
CONV00627,U7834,36524.49,09/06/2025,10.50576565199777,542.0,1,Very High
CONV00628,U7899,46784.59,03/15/2025,10.753330528510052,119.0,1,Very High
CONV00629,U1486,48065.81,07/09/2025,10.780347197129917,66.0,1,Very High
CONV00630,U6295,34946.17,01/02/2026,10.461592771565169,607.0,1,Very High
CONV00631,U7176,10058.09,05/01/2025,9.216231982305764,1620.0,0,Very High
CONV00632,U5042,40683.02,10/13/2025,10.613590665339112,358.0,1,Very High
CONV00633,U6644,32865.57,03/18/2025,10.40021131074182,692.0,1,Very High
CONV00634,U1181,24700.29,01/19/2025,10.114610747972948,1029.0,0,Very High
CONV00635,U0236,45280.79,04/25/2025,10.720660243897823,174.0,1,Very High
CONV00636,U1743,40059.17,03/07/2025,10.598137852845351,378.0,1,Very High
CONV00637,U6587,29010.37,06/20/2025,10.275443101095174,846.0,1,Very High
CONV00638,U1979,21050.14,06/12/2025,9.9547099944137,1182.0,0,Very High
CONV00639,U0667,42444.65,03/29/2025,10.655979712990492,271.0,1,Very High
CONV00640,U2940,29889.66,02/24/2025,10.305301335997736,809.0,1,Very High
CONV00641,U4440,12343.06,09/30/2025,9.420930254692234,1524.0,0,Very High
CONV00642,U4935,28106.66,07/04/2025,10.24379741603856,898.0,1,Very High
CONV00643,U8316,31509.98,04/29/2025,10.358091335505389,752.0,1,Very High
CONV00644,U7773,33672.06,09/13/2025,10.424453390116476,664.0,1,Very High
CONV00645,U5478,5668.84,11/13/2025,8.642916177628758,1791.0,0,Very High
CONV00646,U1161,29838.98,05/11/2025,10.303604384076186,811.0,1,Very High
CONV00647,U5344,37018.52,05/24/2025,10.519200620079086,517.0,1,Very High
CONV00648,U0891,46430.41,08/26/2025,10.74573144884922,132.0,1,Very High
CONV00649,U5876,6796.98,06/10/2025,8.824380788209956,1753.0,0,Very High
CONV00650,U7514,17507.01,08/31/2025,9.77041376947809,1310.0,0,Very High
CONV00651,U3764,26327.55,03/13/2025,10.178409180711874,969.0,1,Very High
CONV00652,U4042,29183.62,06/04/2025,10.28139713716594,834.0,1,Very High
CONV00653,U0657,25458.71,09/11/2025,10.144852481630188,1007.0,0,Very High
CONV00654,U8115,37777.4,05/26/2025,10.53949278970872,479.0,1,Very High
CONV00655,U1487,15589.41,01/31/2025,9.65441126061557,1380.0,0,Very High
CONV00656,U7599,9654.81,04/08/2025,9.175315085698935,1638.0,0,Very High
CONV00657,U1159,26780.56,07/26/2025,10.19546886997574,948.0,1,Very High
CONV00658,U1327,46646.04,11/30/2025,10.750364753029793,124.0,1,Very High
CONV00659,U0670,32584.55,07/29/2025,10.391624217556055,703.0,1,Very High
CONV00660,U3910,24185.43,11/03/2025,10.093547011067525,1045.0,0,Very High
CONV00661,U8251,3195.77,12/26/2025,8.069896204025817,1892.0,0,Very High
CONV00662,U7704,41356.26,01/27/2026,10.63000325940564,320.0,1,Very High
CONV00663,U1076,4468.43,05/05/2025,8.405016162698136,1840.0,0,Very High
CONV00664,U2425,10610.68,10/12/2025,9.269710560260943,1596.0,0,Very High
CONV00665,U7765,37016.61,06/27/2025,10.51914902434596,518.0,1,Very High
CONV00666,U8514,29145.88,12/17/2025,10.28010315346019,836.0,1,Very High
CONV00667,U7296,7031.74,09/17/2025,8.858331667047954,1737.0,0,Very High
CONV00668,U0776,23068.36,03/22/2025,10.046260609127163,1093.0,0,Very High
CONV00669,U2515,2537.0,04/03/2025,7.839131648274333,1921.0,0,Very High
CONV00670,U9216,16188.72,01/09/2026,9.692131751895817,1359.0,0,Very High
CONV00671,U4941,46587.91,03/28/2025,10.749117808958712,126.0,1,Very High
CONV00672,U8314,15130.07,07/17/2025,9.624505524704832,1392.0,0,Very High
CONV00673,U5550,24209.57,12/20/2025,10.094544593645036,1042.0,0,Very High
CONV00674,U3611,16655.14,09/05/2025,9.720534196198868,1341.0,0,Very High
CONV00675,U3207,42547.84,02/02/2025,10.65840787158525,268.0,1,Very High
CONV00676,U9914,33504.94,10/01/2025,10.419478015527824,668.0,1,Very High
CONV00677,U4664,48887.42,07/23/2025,10.79729583760314,40.0,1,Very High
CONV00678,U7250,36536.03,06/25/2025,10.506081545840358,541.0,1,Very High
CONV00679,U1411,23993.35,04/11/2025,10.085573664948562,1052.0,0,Very High
CONV00680,U1450,45763.32,01/17/2025,10.731260027192157,158.0,1,Very High
CONV00681,U3265,27916.41,04/07/2025,10.237005787530386,906.0,1,Very High
CONV00682,U3679,13502.51,02/13/2025,9.51070493063238,1473.0,0,Very High
CONV00683,U4010,14222.24,01/17/2025,9.56263252550506,1435.0,0,Very High
CONV00684,U4226,48725.81,12/14/2025,10.79398467094082,47.0,1,Very High
CONV00685,U2669,16324.22,11/22/2025,9.700466430317228,1357.0,0,Very High
CONV00686,U5833,26715.81,02/23/2025,10.193048234295937,954.0,1,Very High
CONV00687,U9811,43685.94,04/22/2025,10.684804480582136,237.0,1,Very High
